GPS Time,GPS Speed (Meters/second),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Kilometers Per Litre(Long Term Average)(kpl),Average trip speed(whilst stopped or moving)(km/h)
Fri Apr 05 17:10:35 GMT+02:00 2019,0.110348,3,2.91578197479248,2.58430743217468,7.42491054534912,14.8871288299561
Fri Apr 05 17:10:36 GMT+02:00 2019,0,3,2.91578197479248,2.58430743217468,7.42491054534912,14.8871288299561
Fri Apr 05 17:10:37 GMT+02:00 2019,0.147515,3,3.03349995613098,2.58574414253235,7.416748046875,14.8636360168457
Fri Apr 05 17:10:38 GMT+02:00 2019,0,3,2.67335438728333,2.58574414253235,7.4079475402832,14.8636360168457
Fri Apr 05 17:10:39 GMT+02:00 2019,0,1,2.67335438728333,2.58655977249145,7.4079475402832,14.8362922668457
Fri Apr 05 17:10:40 GMT+02:00 2019,0,0,0.998852550983429,2.58655977249145,7.39607906341553,14.8070869445801
Fri Apr 05 17:10:41 GMT+02:00 2019,0,0,0,2.58655977249145,7.39542770385742,14.8070869445801
Fri Apr 05 17:10:42 GMT+02:00 2019,0,0,0,2.58655977249145,7.39477825164795,14.7779960632324
Fri Apr 05 17:10:43 GMT+02:00 2019,0,0,0,2.58655977249145,7.39412975311279,14.7490196228027
Fri Apr 05 17:10:44 GMT+02:00 2019,0,0,0,2.58655977249145,7.39348220825195,14.7201566696167
Fri Apr 05 17:10:45 GMT+02:00 2019,0,0,0,2.58655977249145,7.39283657073975,14.69140625
Fri Apr 05 17:10:46 GMT+02:00 2019,0,0,0,2.58655977249145,7.3921914100647,14.6627683639526
Fri Apr 05 17:10:47 GMT+02:00 2019,0,0,0,2.58655977249145,7.3921914100647,14.634241104126
Fri Apr 05 17:10:48 GMT+02:00 2019,0,0,0,2.58655977249145,7.39154815673828,14.6058254241943
Fri Apr 05 17:10:49 GMT+02:00 2019,0,0,0,2.58655977249145,7.39090585708618,14.5775194168091
Fri Apr 05 17:10:50 GMT+02:00 2019,0,0,0,2.58655977249145,7.39026498794556,14.5493230819702
Fri Apr 05 17:10:51 GMT+02:00 2019,0,0,0,2.58655977249145,7.39026498794556,14.5493230819702
Fri Apr 05 17:10:52 GMT+02:00 2019,0,0,0,2.58655977249145,7.38962507247925,14.5212354660034
Fri Apr 05 17:10:53 GMT+02:00 2019,0,0,0,2.58655977249145,7.38898611068726,14.5212354660034
Fri Apr 05 17:10:54 GMT+02:00 2019,0,0,0,2.58655977249145,7.3883490562439,14.4932565689087
Fri Apr 05 17:10:55 GMT+02:00 2019,0,0,0,2.58655977249145,7.3877124786377,14.4653844833374
Fri Apr 05 17:10:56 GMT+02:00 2019,0,0,0,2.58655977249145,7.3877124786377,14.4376201629639
Fri Apr 05 17:10:57 GMT+02:00 2019,0,0,0,2.58655977249145,7.38707780838013,14.4099617004395
Fri Apr 05 17:10:58 GMT+02:00 2019,0,0,0,2.58655977249145,7.38644361495972,14.3824090957642
Fri Apr 05 17:10:59 GMT+02:00 2019,0,0,0,2.58655977249145,7.38581132888794,14.3549613952637
Fri Apr 05 17:11:00 GMT+02:00 2019,0,0,0,2.58655977249145,7.38517999649048,14.327618598938
Fri Apr 05 17:11:01 GMT+02:00 2019,0,5,0,2.58655977249145,7.38454961776733,14.3098859786987
Fri Apr 05 17:11:02 GMT+02:00 2019,0.242266,10,2.19332408905029,2.58858466148376,7.37526273727417,14.3017082214355
Fri Apr 05 17:11:03 GMT+02:00 2019,0.620038,10,5.67092800140381,2.58858466148376,7.37221956253052,14.3017082214355
Fri Apr 05 17:11:04 GMT+02:00 2019,0.224415,10,4.31284141540527,2.59222912788391,7.36676597595215,14.2935609817505
Fri Apr 05 17:11:05 GMT+02:00 2019,0.266394,11,6.7466459274292,2.59509038925171,7.36566257476807,14.2873344421387
Fri Apr 05 17:11:06 GMT+02:00 2019,0.151856,9,5.7643313407898,2.59847640991211,7.36281824111939,14.2773580551147
Fri Apr 05 17:11:07 GMT+02:00 2019,0.236779,8,5.12689638137817,2.60079264640808,7.35885381698608,14.2655363082886
Fri Apr 05 17:11:08 GMT+02:00 2019,0.421176,8,5.12689638137817,2.60311937332153,7.35885381698608,14.2537593841553
Fri Apr 05 17:11:09 GMT+02:00 2019,0.247063,7,5.48495101928711,2.60567355155945,7.35553741455078,14.2401504516602
Fri Apr 05 17:11:10 GMT+02:00 2019,0.748542,9,2.78021740913391,2.60784697532654,7.34745359420776,14.2303371429443
Fri Apr 05 17:11:11 GMT+02:00 2019,0.533491,10,4.29254674911499,2.61034083366394,7.34206581115723,14.222430229187
Fri Apr 05 17:11:12 GMT+02:00 2019,0.660467,14,2.48783707618713,2.61465072631836,7.33351945877075,14.2220153808594
Fri Apr 05 17:11:13 GMT+02:00 2019,1.755575,18,2.78439807891846,2.61914396286011,7.32552480697632,14.2290506362915
Fri Apr 05 17:11:14 GMT+02:00 2019,1.017213,18,4.78704881668091,2.61914396286011,7.3210711479187,14.2290506362915
Fri Apr 05 17:11:15 GMT+02:00 2019,0.624641,16,7.94777631759644,2.62510347366333,7.32216882705689,14.2323417663574
Fri Apr 05 17:11:16 GMT+02:00 2019,1.551754,14,7.95560741424561,2.62929105758667,7.32327604293823,14.2319107055664
Fri Apr 05 17:11:17 GMT+02:00 2019,0.985842,11,6.55173921585083,2.63350629806519,7.32192993164063,14.225926399231
Fri Apr 05 17:11:18 GMT+02:00 2019,0.519913,8,6.04447507858276,2.63612413406372,7.31970405578613,14.2144174575806
Fri Apr 05 17:11:19 GMT+02:00 2019,0.332785,7,6.04447507858276,2.63817405700684,7.31970405578613,14.2011070251465
Fri Apr 05 17:11:20 GMT+02:00 2019,0.418748,7,6.2845664024353,2.64071941375732,7.31790399551392,14.1878452301025
Fri Apr 05 17:11:21 GMT+02:00 2019,0.672566,9,3.16362357139587,2.64291501045227,7.31069183349609,14.1783084869385
Fri Apr 05 17:11:22 GMT+02:00 2019,2.05471,14,2.22519302368164,2.64684104919434,7.30187797546387,14.177981376648
Fri Apr 05 17:11:23 GMT+02:00 2019,2.326416,17,4.58044672012329,2.65102171897888,7.29716968536377,14.1831502914429
Fri Apr 05 17:11:24 GMT+02:00 2019,2.01073,17,9.9317684173584,2.65555500984192,7.30171966552734,14.1883001327515
Fri Apr 05 17:11:25 GMT+02:00 2019,1.263374,17,12.594165802002,2.65555500984192,7.31084489822388,14.1883001327515
Fri Apr 05 17:11:26 GMT+02:00 2019,0.229481,15,11.3021984100342,2.66108822822571,7.31771469116211,14.1897811889648
Fri Apr 05 17:11:27 GMT+02:00 2019,0.005657,8,6.25761651992798,2.66428256034851,7.31589317321777,14.1785068511963
Fri Apr 05 17:11:28 GMT+02:00 2019,0.598905,5,4.59151792526245,2.66614055633545,7.31122016906738,14.1618185043335
Fri Apr 05 17:11:29 GMT+02:00 2019,0.331095,5,2.32768177986145,2.66782116889954,7.30268669128418,14.1451902389526
Fri Apr 05 17:11:30 GMT+02:00 2019,1.008941,8,2.8829493522644,2.669588804245,7.29513168334961,14.1340579986572
Fri Apr 05 17:11:31 GMT+02:00 2019,1.90867,12,2.8829493522644,2.67228055000305,7.29513168334961,14.1301984786987
Fri Apr 05 17:11:32 GMT+02:00 2019,3.424632,18,2.53769016265869,2.67746806144714,7.28701305389404,14.1371841430664
Fri Apr 05 17:11:33 GMT+02:00 2019,4.481284,23,2.58809971809387,2.68292903900146,7.27900791168213,14.1531534194946
Fri Apr 05 17:11:34 GMT+02:00 2019,4.127535,23,7.16691732406616,2.68913912773132,7.27881717681885,14.1690645217896
Fri Apr 05 17:11:35 GMT+02:00 2019,5.91049,27,3.56206774711609,2.69781279563904,7.27250719070435,14.1921005249023
Fri Apr 05 17:11:36 GMT+02:00 2019,6.444867,30,4.13148355484009,2.70612525939941,7.26718330383301,14.2204303741455
Fri Apr 05 17:11:37 GMT+02:00 2019,6.306095,30,6.3035159111023,2.70612525939941,7.26555299758911,14.2204303741455
Fri Apr 05 17:11:38 GMT+02:00 2019,7.528965,31,11.1097249984741,2.72473955154419,7.27204656600952,14.2803573608398
Fri Apr 05 17:11:39 GMT+02:00 2019,7.886923,32,6.00683927536011,2.73328828811645,7.26991271972656,14.3119430541992
Fri Apr 05 17:11:40 GMT+02:00 2019,8.548699,32,8.32091045379639,2.73328828811645,7.27168226242065,14.3119430541992
Fri Apr 05 17:11:41 GMT+02:00 2019,8.700241,34,6.26002073287964,2.74442577362061,7.2699818611145,14.3469753265381
Fri Apr 05 17:11:42 GMT+02:00 2019,8.642594,34,13.0485162734985,2.75378513336182,7.27967739105225,14.3818826675415
Fri Apr 05 17:11:43 GMT+02:00 2019,7.540918,32,13.0891637802124,2.76253938674927,7.28940868377686,14.4131202697754
Fri Apr 05 17:11:44 GMT+02:00 2019,6.349847,26,14.1365365982056,2.77268934249878,7.30085849761963,14.4336280822754
Fri Apr 05 17:11:45 GMT+02:00 2019,5.137265,23,14.1365365982056,2.77965140342712,7.30085849761963,14.4487628936768
Fri Apr 05 17:11:46 GMT+02:00 2019,4.40269,18,11.939058303833,2.78695726394653,7.30860185623169,14.4550266265869
Fri Apr 05 17:11:47 GMT+02:00 2019,5.38565,20,5.17325258255005,2.79197645187378,7.30504274368286,14.4647884368896
Fri Apr 05 17:11:48 GMT+02:00 2019,5.562519,23,4.24810886383057,2.79948949813843,7.29995632171631,14.4797887802124
Fri Apr 05 17:11:49 GMT+02:00 2019,6.530752,23,4.112952709198,2.79948949813843,7.29466247558594,14.4797887802124
Fri Apr 05 17:11:50 GMT+02:00 2019,6.592198,27,4.35213136672974,2.80688524246216,7.28978252410889,14.5017547607422
Fri Apr 05 17:11:51 GMT+02:00 2019,8.485563,30,4.19010162353516,2.81651973724365,7.28465080261231,14.5288963317871
Fri Apr 05 17:11:52 GMT+02:00 2019,9.270779,33,4.05265855789185,2.82476234436035,7.27930879592896,14.5611886978149
Fri Apr 05 17:11:53 GMT+02:00 2019,9.842834,36,14.1739435195923,2.83417320251465,7.29068565368652,14.5986042022705
Fri Apr 05 17:11:54 GMT+02:00 2019,8.613079,36,9.87149524688721,2.84618330001831,7.29493761062622,14.6358880996704
Fri Apr 05 17:11:55 GMT+02:00 2019,7.71247,34,12.5824594497681,2.85566258430481,7.30363416671753,14.6695652008057
Fri Apr 05 17:11:56 GMT+02:00 2019,7.909251,33,12.5824594497681,2.86465167999268,7.30363416671753,14.7013893127441
Fri Apr 05 17:11:57 GMT+02:00 2019,8.15593,34,6.46300792694092,2.87581825256348,7.30056571960449,14.7348356246948
Fri Apr 05 17:11:58 GMT+02:00 2019,8.596437,35,6.67673540115356,2.88508534431458,7.29954481124878,14.7698965072632
Fri Apr 05 17:11:59 GMT+02:00 2019,9.041931,36,6.67673540115356,2.89437460899353,7.29954481124878,14.8065633773804
Fri Apr 05 17:12:00 GMT+02:00 2019,8.944493,36,13.3587646484375,2.906174659729,7.30944538116455,14.8431034088135
Fri Apr 05 17:12:01 GMT+02:00 2019,8.968326,35,15.434232711792,2.91592741012573,7.32269954681397,14.87779712677
Fri Apr 05 17:12:02 GMT+02:00 2019,9.122094,34,20.2502956390381,2.92552042007446,7.34375429153442,14.9106531143188
Fri Apr 05 17:12:03 GMT+02:00 2019,8.593023,31,22.0759868621826,2.9371120929718,7.36770915985107,14.938250541687
Fri Apr 05 17:12:04 GMT+02:00 2019,8.383105,30,19.7268810272217,2.94544887542725,7.38777256011963,14.9640407562256
Fri Apr 05 17:12:05 GMT+02:00 2019,8.699956,30,10.6307497024536,2.94544887542725,7.3930287361145,14.9640407562256
Fri Apr 05 17:12:06 GMT+02:00 2019,8.199263,30,19.1370315551758,2.95559048652649,7.41203165054321,14.9897432327271
Fri Apr 05 17:12:07 GMT+02:00 2019,7.19127,27,17.7075061798096,2.96374464035034,7.4286642074585,15.0102386474609
Fri Apr 05 17:12:08 GMT+02:00 2019,7.067386,25,7.187255859375,2.9725341796875,7.4282751083374,15.0272569656372
Fri Apr 05 17:12:09 GMT+02:00 2019,7.422989,27,7.62605667114258,2.97958302497864,7.42859363555908,15.0476188659668
Fri Apr 05 17:12:10 GMT+02:00 2019,7.70735,28,7.62605667114258,2.98742055892944,7.42859363555908,15.0696096420288
Fri Apr 05 17:12:11 GMT+02:00 2019,7.894925,30,6.87198972702026,2.99696636199951,7.42769861221314,15.0949153900146
Fri Apr 05 17:12:12 GMT+02:00 2019,7.546611,30,13.5929698944092,3.00545811653137,7.43759489059448,15.120135307312
Fri Apr 05 17:12:13 GMT+02:00 2019,6.766372,30,15.3412742614746,3.01573300361633,7.45026063919067,15.1452703475952
Fri Apr 05 17:12:14 GMT+02:00 2019,5.960711,25,18.8994083404541,3.02315807342529,7.46857929229736,15.1618890762329
Fri Apr 05 17:12:15 GMT+02:00 2019,5.646886,25,16.1832427978516,3.02315807342529,7.4825005531311,15.1618890762329
Fri Apr 05 17:12:16 GMT+02:00 2019,5.705779,24,9.34015846252441,3.03147435188293,7.48546361923218,15.1767673492432
Fri Apr 05 17:12:17 GMT+02:00 2019,6.07297,24,6.84461975097656,3.03848767280579,7.48444318771362,15.1915969848633
Fri Apr 05 17:12:18 GMT+02:00 2019,6.43255,26,7.32308435440064,3.04527235031128,7.48418664932251,15.2097311019897
Fri Apr 05 17:12:19 GMT+02:00 2019,6.97219,28,6.98392724990845,3.05454230308533,7.48339223861694,15.2311553955078
Fri Apr 05 17:12:20 GMT+02:00 2019,6.698188,29,6.11645603179932,3.06214237213135,7.48122596740723,15.2541809082031
Fri Apr 05 17:12:21 GMT+02:00 2019,7.296988,31,5.8674840927124,3.07028412818909,7.47867250442505,15.2804670333862
Fri Apr 05 17:12:22 GMT+02:00 2019,8.056544,33,5.94635820388794,3.08111977577209,7.47625207901001,15.3100004196167
Fri Apr 05 17:12:23 GMT+02:00 2019,8.28253,35,5.94635820388794,3.09079098701477,7.47625207901001,15.3427619934082
Fri Apr 05 17:12:24 GMT+02:00 2019,8.283623,35,5.94635820388794,3.10136866569519,7.47625207901001,15.3754148483276
Fri Apr 05 17:12:25 GMT+02:00 2019,8.072702,34,19.2236137390137,3.11318492889404,7.49478101730347,15.4063014984131
Fri Apr 05 17:12:26 GMT+02:00 2019,8.277824,34,11.7850999832153,3.12242150306702,7.50153732299805,15.4370861053467
Fri Apr 05 17:12:27 GMT+02:00 2019,8.49196,34,8.96364307403564,3.13164877891541,7.50383615493774,15.4677686691284
Fri Apr 05 17:12:28 GMT+02:00 2019,8.263813,34,21.0913467407227,3.13164877891541,7.52516651153564,15.4677686691284
Fri Apr 05 17:12:29 GMT+02:00 2019,8.039439,32,13.7575101852417,3.14350128173828,7.53493547439575,15.4950494766235
Fri Apr 05 17:12:30 GMT+02:00 2019,8.005556,32,11.8858261108398,3.15229249000549,7.54174423217773,15.5222406387329
Fri Apr 05 17:12:31 GMT+02:00 2019,8.456639,32,11.3970851898193,3.16317248344421,7.54776811599731,15.5493421554565
Fri Apr 05 17:12:32 GMT+02:00 2019,9.18461,32,11.3970851898193,3.17189240455627,7.54776811599731,15.5763549804688
Fri Apr 05 17:12:33 GMT+02:00 2019,9.326359,32,11.7776412963867,3.1830747127533,7.55436706542969,15.6032791137695
Fri Apr 05 17:12:34 GMT+02:00 2019,9.068729,33,9.99204826354981,3.19199419021606,7.55816411972046,15.6317510604858
Fri Apr 05 17:12:35 GMT+02:00 2019,9.228275,33,9.58855152130127,3.20389246940613,7.56132173538208,15.6601305007935
Fri Apr 05 17:12:36 GMT+02:00 2019,8.745377,31,19.289529800415,3.21237254142761,7.57953310012817,15.685154914856
Fri Apr 05 17:12:37 GMT+02:00 2019,6.264315,26,15.7405862808228,3.22043967247009,7.59218597412109,15.7019548416138
Fri Apr 05 17:12:38 GMT+02:00 2019,5.476247,26,19.5714778900146,3.22043967247009,7.61072969436646,15.7019548416138
Fri Apr 05 17:12:39 GMT+02:00 2019,1.691677,19,17.591552734375,3.22805833816528,7.62615633010864,15.7073173522949
Fri Apr 05 17:12:40 GMT+02:00 2019,0.249383,8,7.62720966339111,3.23164343833923,7.62615776062012,15.6948051452637
Fri Apr 05 17:12:41 GMT+02:00 2019,0,1,0.891983151435852,3.23288726806641,7.61578130722046,15.6709890365601
Fri Apr 05 17:12:42 GMT+02:00 2019,0.276244,0,0,3.23288726806641,7.61522340774536,15.6456308364868
Fri Apr 05 17:12:43 GMT+02:00 2019,0,0,0,3.23288726806641,7.61522340774536,15.6203556060791
Fri Apr 05 17:12:44 GMT+02:00 2019,0,0,0,3.23288726806641,7.61466646194458,15.5951614379883
Fri Apr 05 17:12:45 GMT+02:00 2019,0,0,0,3.23288726806641,7.61411046981812,15.5700483322144
Fri Apr 05 17:12:46 GMT+02:00 2019,0,0,0,3.23288726806641,7.61355495452881,15.5450162887573
Fri Apr 05 17:12:47 GMT+02:00 2019,0.777236,4,0,3.23288726806641,7.61300086975098,15.5264844894409
Fri Apr 05 17:12:48 GMT+02:00 2019,1.188209,6,1.46412813663483,3.23433303833008,7.60361337661743,15.5112180709839
Fri Apr 05 17:12:49 GMT+02:00 2019,0.224445,6,4.37882614135742,3.23433303833008,7.59869718551636,15.5112180709839
Fri Apr 05 17:12:50 GMT+02:00 2019,0.271766,2,2.05030488967895,3.2357029914856,7.59025239944458,15.4896001815796
Fri Apr 05 17:12:51 GMT+02:00 2019,0,1,0.578587472438812,3.23611259460449,7.57959651947022,15.4664535522461
Fri Apr 05 17:12:52 GMT+02:00 2019,1.006234,2,0.40461865067482,3.2366304397583,7.56870841979981,15.4449758529663
Fri Apr 05 17:12:53 GMT+02:00 2019,1.736281,7,2.10147333145142,3.23782920837402,7.5604248046875,15.431529045105
Fri Apr 05 17:12:54 GMT+02:00 2019,2.840305,10,2.56276082992554,3.24012184143066,7.55286407470703,15.4228935241699
Fri Apr 05 17:12:55 GMT+02:00 2019,4.325924,15,3.26133847236633,3.24462532997131,7.54638147354126,15.4222221374512
Fri Apr 05 17:12:56 GMT+02:00 2019,4.158617,16,3.26133847236633,3.24877595901489,7.54638147354126,15.4231376647949
Fri Apr 05 17:12:57 GMT+02:00 2019,2.547769,9,6.82081079483032,3.25297045707703,7.54528713226318,15.412974357605
Fri Apr 05 17:12:58 GMT+02:00 2019,1.435533,5,6.855797290802,3.25491499900818,7.54424858093262,15.3965244293213
Fri Apr 05 17:12:59 GMT+02:00 2019,0.646066,1,4.41277885437012,3.25573754310608,7.53953981399536,15.3738174438477
Fri Apr 05 17:13:00 GMT+02:00 2019,0,0,0.882252395153046,3.25573754310608,7.52954387664795,15.3496065139771
Fri Apr 05 17:13:01 GMT+02:00 2019,0,0,0,3.25573754310608,7.52900648117065,15.3496065139771
Fri Apr 05 17:13:02 GMT+02:00 2019,0,0,0,3.25573754310608,7.52846956253052,15.3254718780518
Fri Apr 05 17:13:03 GMT+02:00 2019,0,0,0,3.25573754310608,7.5279335975647,15.3014125823975
Fri Apr 05 17:13:04 GMT+02:00 2019,0,0,0,3.25573754310608,7.52739858627319,15.2774295806885
Fri Apr 05 17:13:05 GMT+02:00 2019,0,0,0,3.25573754310608,7.52686452865601,15.2535209655762
Fri Apr 05 17:13:06 GMT+02:00 2019,0,0,0,3.25573754310608,7.52633094787598,15.2296876907349
Fri Apr 05 17:13:07 GMT+02:00 2019,2.109591,5,1.2192747592926,3.25573754310608,7.51695966720581,15.2137289047241
Fri Apr 05 17:13:08 GMT+02:00 2019,3.258214,10,1.2192747592926,3.25782299041748,7.51695966720581,15.2056074142456
Fri Apr 05 17:13:09 GMT+02:00 2019,4.257246,16,2.7805323600769,3.26258611679077,7.50993204116821,15.2068433761597
Fri Apr 05 17:13:10 GMT+02:00 2019,4.340768,16,6.62621784210205,3.2669506072998,7.50862312316895,15.2080745697021
Fri Apr 05 17:13:11 GMT+02:00 2019,4.523006,16,4.93287181854248,3.2712082862854,7.50481271743774,15.2093019485474
Fri Apr 05 17:13:12 GMT+02:00 2019,3.448863,15,8.80073738098145,3.27668929100037,7.50672674179077,15.2089786529541
Fri Apr 05 17:13:13 GMT+02:00 2019,3.282969,15,8.01560115814209,3.27668929100037,7.50747728347778,15.2089786529541
Fri Apr 05 17:13:14 GMT+02:00 2019,2.587992,14,5.71613216400147,3.28103518486023,7.5048394203186,15.2071094512939
Fri Apr 05 17:13:15 GMT+02:00 2019,2.708111,13,3.9200131893158,3.28555011749268,7.49956750869751,15.2037038803101
Fri Apr 05 17:13:16 GMT+02:00 2019,3.239335,14,3.97138667106628,3.28943133354187,7.49438667297363,15.2018489837646
Fri Apr 05 17:13:17 GMT+02:00 2019,3.755692,17,8.92582893371582,3.29467558860779,7.49648523330689,15.2046155929565
Fri Apr 05 17:13:18 GMT+02:00 2019,2.571577,12,7.30492496490479,3.29882431030273,7.49620485305786,15.1996927261353
Fri Apr 05 17:13:19 GMT+02:00 2019,1.809101,10,7.30492496490479,3.3018798828125,7.49620485305786,15.1917181015015
Fri Apr 05 17:13:20 GMT+02:00 2019,1.532202,8,5.8799147605896,3.3049373626709,7.49384212493897,15.1807041168213
Fri Apr 05 17:13:21 GMT+02:00 2019,0.515894,4,5.11575746536255,3.30655074119568,7.49037027359009,15.1636085510254
Fri Apr 05 17:13:22 GMT+02:00 2019,0.113695,1,3.65998911857605,3.30723476409912,7.48478651046753,15.1419849395752
Fri Apr 05 17:13:23 GMT+02:00 2019,0,0,1.01694679260254,3.30723476409912,7.47537231445313,15.1189022064209
Fri Apr 05 17:13:24 GMT+02:00 2019,0,0,0,3.30723476409912,7.47485446929932,15.095890045166
Fri Apr 05 17:13:25 GMT+02:00 2019,0,0,0,3.30723476409912,7.47433805465698,15.095890045166
Fri Apr 05 17:13:26 GMT+02:00 2019,0.778836,2,0.39154589176178,3.30723476409912,7.46407318115234,15.0759878158569
Fri Apr 05 17:13:27 GMT+02:00 2019,1.422677,7,2.83350706100464,3.30850100517273,7.45737171173096,15.0637331008911
Fri Apr 05 17:13:28 GMT+02:00 2019,2.469824,13,2.29629182815552,3.31188988685608,7.4499135017395,15.0606060028076
Fri Apr 05 17:13:29 GMT+02:00 2019,3.238808,18,2.20661163330078,3.31608772277832,7.44234752655029,15.065052986145
Fri Apr 05 17:13:30 GMT+02:00 2019,4.564733,24,2.20661163330078,3.32179856300354,7.44234752655029,15.0785493850708
Fri Apr 05 17:13:31 GMT+02:00 2019,4.842294,27,9.05281639099121,3.33075904846191,7.44466829299927,15.0965309143066
Fri Apr 05 17:13:32 GMT+02:00 2019,5.398108,30,3.02132773399353,3.33835911750793,7.43830347061157,15.1189756393433
Fri Apr 05 17:13:33 GMT+02:00 2019,6.528926,35,3.73387122154236,3.34942722320557,7.43298101425171,15.1488723754883
Fri Apr 05 17:13:34 GMT+02:00 2019,8.432213,38,3.72679138183594,3.35917067527771,7.42766380310059,15.1831827163696
Fri Apr 05 17:13:35 GMT+02:00 2019,9.747323,42,3.79052996635437,3.36975955963135,7.42245292663574,15.223388671875
Fri Apr 05 17:13:36 GMT+02:00 2019,10.157795,42,13.2295475006104,3.36975955963135,7.43076086044312,15.223388671875
Fri Apr 05 17:13:37 GMT+02:00 2019,10.868465,45,5.13912296295166,3.39582061767578,7.42748689651489,15.3109121322632
Fri Apr 05 17:13:38 GMT+02:00 2019,11.453176,47,6.06769990921021,3.40826606750488,7.42554712295532,15.358208656311
Fri Apr 05 17:13:39 GMT+02:00 2019,11.750139,47,17.562032699585,3.40826606750488,7.43998670578003,15.358208656311
Fri Apr 05 17:13:40 GMT+02:00 2019,11.795333,47,9.55260372161865,3.42458558082581,7.44299173355103,15.4053649902344
Fri Apr 05 17:13:41 GMT+02:00 2019,11.826749,47,20.7590274810791,3.43715810775757,7.46190643310547,15.4523811340332
Fri Apr 05 17:13:42 GMT+02:00 2019,11.802995,45,10.1958913803101,3.45012760162354,7.46578454971314,15.4962854385376
