GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Acceleration Sensor(Total)(g),Speed (OBD)(km/h),Kilometers Per Litre(Instant)(kpl),Trip Distance(km),Engine RPM(rpm)
-,29-mar-2019 10:46:57.692,-,-,-,-,-,-,-0.16017151,9.921936,0.7563324,0.02041223,0.020412230864167213,0.0,0.0,1.3262102603912354,698.0
-,29-mar-2019 10:46:58.695,-,-,-,-,-,-,0.37612915,10.0177,1.6900635,0.02205921,0.02701956033706665,0.0,0.0,1.3262102603912354,688.0
-,29-mar-2019 10:46:59.691,-,-,-,-,-,-,1.0105896,8.566803,2.2191925,-0.07304001,-0.07304000854492188,0.0,0.0,1.3262102603912354,674.0
-,29-mar-2019 10:47:00.691,-,-,-,-,-,-,-0.92152405,8.552444,1.4290924,0.018076675,0.01807667501270771,0.0,0.0,1.3262102603912354,691.0
-,29-mar-2019 10:47:01.692,-,-,-,-,-,-,1.2069092,10.278671,1.3093872,0.017999586,0.01799958571791649,0.0,0.0,1.3262102603912354,706.0
-,29-mar-2019 10:47:02.692,-,-,-,-,-,-,0.17022705,9.6418,1.383606,0.018004015,0.01800401508808136,0.0,0.0,1.3262102603912354,712.0
-,29-mar-2019 10:47:03.691,-,-,-,-,-,-,0.25881958,9.816589,1.4027557,0.017895618,0.017895618453621864,0.0,0.0,1.3262102603912354,699.0
-,29-mar-2019 10:47:04.692,-,-,-,-,-,-,0.25881958,9.72081,1.8169556,0.027414382,0.027414381504058838,0.0,0.0,1.3262102603912354,703.0
-,29-mar-2019 10:47:05.692,-,-,-,-,-,-,0.25881958,10.000931,1.383606,0.018636057,0.018636057153344154,0.0,0.0,1.3262102603912354,703.0
-,29-mar-2019 10:47:06.692,-,-,-,-,-,-,0.5078125,9.440689,2.063568,0.016255276,0.016255276277661324,0.0,0.0,1.3262102603912354,693.0
-,29-mar-2019 10:47:07.692,-,-,-,-,-,-,0.37373352,9.359299,2.1473541,0.017451024,0.017451023682951927,0.0,0.0,1.3262102603912354,703.0
-,29-mar-2019 10:47:08.693,-,-,-,-,-,-,0.38571167,9.356903,2.2694702,0.016319824,0.016319824382662773,0.0,0.0,1.3262102603912354,692.0
-,29-mar-2019 10:47:09.692,-,-,-,-,-,-,0.5389404,9.766312,1.6230316,0.029694617,0.02969461679458618,0.0,0.0,1.3262102603912354,692.0
-,29-mar-2019 10:47:10.691,-,-,-,-,-,-,0.17022705,9.332962,2.0467987,-0.006863177,-0.0068631768226623535,0.0,0.0,1.3262102603912354,696.0
-,29-mar-2019 10:47:11.692,-,-,-,-,-,-,0.43359375,9.93869,1.5176849,0.020795114,0.02079511433839798,0.0,0.0,1.3262102603912354,710.0
-,29-mar-2019 10:47:12.692,-,-,-,-,-,-,0.38809204,9.895599,1.7020416,0.01627925,0.016279250383377075,0.0,0.0,1.3262102603912354,698.0
-,29-mar-2019 10:47:13.692,-,-,-,-,-,-,0.3809204,9.390411,2.1665192,0.0193087,0.019308699294924736,0.0,0.0,1.3262102603912354,692.0
-,29-mar-2019 10:47:14.692,-,-,-,-,-,-,0.50541687,9.548431,2.1018677,0.016970277,0.016970276832580566,0.0,0.0,1.3262102603912354,708.0
-,29-mar-2019 10:47:15.692,-,-,-,-,-,-,0.33543396,9.842926,1.4674072,0.0340212,0.034021198749542236,0.0,0.0,1.3262102603912354,718.0
-,29-mar-2019 10:47:16.694,-,-,-,-,-,-,0.21092224,9.900375,1.5248718,0.019101288,0.01910128816962242,0.0,0.0,1.3262102603912354,712.0
-,29-mar-2019 10:47:17.692,-,-,-,-,-,-,0.45513916,9.699265,1.6134491,0.020972768,0.02097276784479618,0.0,0.0,1.3262102603912354,698.0
-,29-mar-2019 10:47:18.692,-,-,-,-,-,-,0.17022705,10.056,1.4530334,0.018592132,0.01859213225543499,0.0,0.0,1.3262102603912354,696.0
-,29-mar-2019 10:47:19.692,-,-,-,-,-,-,0.20135498,9.610687,1.8145599,0.016202807,0.016202807426452637,0.0,0.0,1.3262102603912354,695.0
-,29-mar-2019 10:47:20.691,-,-,-,-,-,-,0.51260376,9.0672,2.4633942,-0.021790564,-0.02179056406021118,0.0,0.0,1.3262102603912354,704.0
-,29-mar-2019 10:47:21.695,-,-,-,-,-,-,0.6083679,9.431122,1.759491,0.017135687,0.017135687172412872,0.0,0.0,1.3262102603912354,698.0
-,29-mar-2019 10:47:22.691,-,-,-,-,-,-,0.36654663,9.352112,2.2598877,0.017571999,0.01757199876010418,0.0,0.0,1.3262102603912354,695.0
-,29-mar-2019 10:47:23.692,-,-,-,-,-,-,0.35697937,9.680115,2.0707397,0.018582629,0.018582629039883614,0.0,0.0,1.3262102603912354,688.0
-,29-mar-2019 10:47:24.692,-,-,-,-,-,-,0.40725708,9.119873,2.2000275,-0.02378112,-0.023781120777130127,0.0,0.0,1.3262102603912354,692.0
-,29-mar-2019 10:47:25.691,-,-,-,-,-,-,0.45513916,9.699265,1.6278229,0.022612631,0.02261263132095337,0.0,0.0,1.3262102603912354,711.0
-,29-mar-2019 10:47:26.692,-,-,-,-,-,-,0.54611206,9.6202545,1.862442,0.017674573,0.01767457276582718,0.0,0.0,1.3262102603912354,853.0
-,29-mar-2019 10:47:27.692,-,-,-,-,-,-,0.34979248,9.890808,0.5073242,0.02780542,0.027805419638752937,0.0,0.0,1.3262102603912354,908.0
-,29-mar-2019 10:47:28.693,-,-,-,-,-,-,0.067276,9.972214,0.45944214,0.05799745,0.0579974502325058,0.0,0.0,1.3262102603912354,1613.0
-,29-mar-2019 10:47:29.691,-,-,-,-,-,-,-0.21284485,10.228394,0.4139557,0.0627287,0.06272870302200317,16.0,0.0,1.3262102603912354,2099.0
-,29-mar-2019 10:47:30.691,-,-,-,-,-,-,1.7384338,9.373657,0.7299957,-0.0063408613,-0.0063408613204956055,19.0,3.7040460109710693,1.3301914930343628,1754.0
-,29-mar-2019 10:47:31.693,-,-,-,-,-,-,0.9890442,10.970596,-0.03137207,0.062268496,0.06226849555969238,19.0,3.451930522918701,1.3336378335952759,1771.0
-,29-mar-2019 10:47:32.692,-,-,-,-,-,-,-0.04286194,10.491745,4.7019653,0.04493141,0.04493141174316406,29.0,3.870055913925171,1.3447504043579102,2080.0
-,29-mar-2019 10:47:33.692,-,-,-,-,-,-,0.11036682,6.4694824,-3.182129,-0.033123784,-0.03312378376722336,30.0,3.6223671436309814,1.3500357866287231,2174.0
-,29-mar-2019 10:47:34.691,-,-,-,-,-,-,0.49583435,11.207611,0.6485901,0.10887964,0.10887964069843292,33.0,3.570347547531128,1.3571057319641113,2791.0
-,29-mar-2019 10:47:35.691,-,-,-,-,-,-,-0.8042145,9.617859,0.72520447,0.0056085587,0.005608558654785156,40.0,12.521971702575684,1.371839165687561,2485.0
-,29-mar-2019 10:47:36.691,-,-,-,-,-,-,-3.6628876,9.704056,-2.921173,0.068572566,0.06857256591320038,43.0,4.3124871253967285,1.3812919855117798,1982.0
-,29-mar-2019 10:47:37.692,-,-,-,-,-,-,1.7527924,8.935516,6.4497375,0.01879373,0.018793730065226555,46.0,5.939808368682861,1.3990129232406616,2071.0
-,29-mar-2019 10:47:38.691,-,-,-,-,-,-,-2.9039307,4.7456665,-0.21331787,0.3192451,0.3192451000213623,49.0,5.950753211975098,1.4093177318572998,2205.0
-,29-mar-2019 10:47:39.692,-,-,-,-,-,-,-0.17692566,9.364075,7.5367126,0.08887717,0.08887717127799988,51.0,7.82111930847168,1.4209010601043701,2290.0
-,29-mar-2019 10:47:40.692,-,-,-,-,-,-,2.1167145,7.1733856,-3.280304,-0.14849192,-0.14849191904067993,52.0,13.80313491821289,1.4300994873046875,2333.0
-,29-mar-2019 10:47:41.692,-,-,-,-,-,-,0.28753662,8.526108,3.6892242,0.10555944,0.10555943846702576,51.0,22.278257369995117,1.4539583921432495,2301.0
-,29-mar-2019 10:47:42.692,-,-,-,-,-,-,-2.7842255,9.890808,7.146454,0.0440404,0.04404040053486824,51.0,7.999945163726807,1.4630675315856934,2293.0
-,29-mar-2019 10:47:43.692,-,-,-,-,-,-,0.12234497,8.763138,3.5838776,0.012254523,0.012254523113369942,52.0,25.701900482177734,1.474211573600769,2238.0
-,29-mar-2019 10:47:44.691,-,-,-,-,-,-,-1.0101166,9.294647,10.309189,0.061241798,0.06124179810285568,49.0,27.647544860839844,1.4945752620697021,2196.0
-,29-mar-2019 10:47:45.692,-,-,-,-,-,-,-1.3620605,10.058395,3.3061523,0.10718268,0.10718268156051636,47.0,27.612796783447266,1.5055752992630005,2108.0
-,29-mar-2019 10:47:46.691,-,-,-,-,-,-,0.60357666,9.708847,3.19841,0.083834395,0.08383439481258392,45.0,26.159658432006836,1.515810251235962,1982.0
-,29-mar-2019 10:47:47.691,-,-,-,-,-,-,2.2124786,9.56041,-0.05769348,0.08644024,0.08644024282693863,42.0,26.22359848022461,1.5338689088821411,1890.0
-,29-mar-2019 10:47:48.693,-,-,-,-,-,-,0.12713623,8.990585,4.7211304,0.057396684,0.05739668384194374,40.0,25.108779907226562,1.5427978038787842,1804.0
-,29-mar-2019 10:47:49.691,-,-,-,-,-,-,-1.9151306,9.5364685,0.5576019,0.012153566,0.012153565883636475,37.0,33.3891487121582,1.549759864807129,1685.0
-,29-mar-2019 10:47:50.691,-,-,-,-,-,-,0.27557373,12.9410095,-1.166214,0.100870624,0.10087062418460846,24.0,18.77570343017578,1.5630162954330444,1725.0
-,29-mar-2019 10:47:51.692,-,-,-,-,-,-,0.44076538,8.198105,1.9869537,0.064825706,0.06482570618391037,22.0,15.7202787399292,1.5671755075454712,1592.0
-,29-mar-2019 10:47:52.691,-,-,-,-,-,-,1.2069092,9.002548,2.7530975,-0.013501942,-0.013501942157745361,20.0,17.05725860595703,1.5719588994979858,1451.0
-,29-mar-2019 10:47:53.691,-,-,-,-,-,-,-1.5799408,11.037628,3.095459,0.10300998,0.10300997644662857,14.0,9.303954124450684,1.5788049697875977,996.0
-,29-mar-2019 10:47:54.692,-,-,-,-,-,-,0.06967163,11.008896,1.936676,-0.013567176,-0.013567175716161728,11.0,8.697318077087402,1.5816313028335571,1156.0
-,29-mar-2019 10:47:55.692,-,-,-,-,-,-,1.5923767,11.001709,1.8097839,0.05894243,0.05894242972135544,9.0,5.533067226409912,1.5838812589645386,1031.0
-,29-mar-2019 10:47:56.692,-,-,-,-,-,-,1.8605347,10.92749,-0.9627075,0.06385819,0.06385818868875504,11.0,2.2151973247528076,1.5875234603881836,1543.0
-,29-mar-2019 10:47:57.692,-,-,-,-,-,-,-0.3852234,9.807007,0.95983887,0.027430858,0.027430858463048935,15.0,2.9407095909118652,1.5905314683914185,1712.0
-,29-mar-2019 10:47:58.692,-,-,-,-,-,-,2.8661041,8.983398,1.0172882,0.03545419,0.03545419126749039,15.0,3.0865583419799805,1.5933855772018433,1302.0
-,29-mar-2019 10:47:59.692,-,-,-,-,-,-,2.981018,10.111069,0.34213257,0.09411782,0.09411782026290894,18.0,5.311176300048828,1.5971485376358032,1643.0
-,29-mar-2019 10:48:00.691,-,-,-,-,-,-,2.11911,9.572372,0.02609253,0.015832607,0.015832606703042984,24.0,12.992663383483887,1.6059048175811768,1746.0
-,29-mar-2019 10:48:01.693,-,-,-,-,-,-,4.4486694,10.762299,3.3348846,0.054986216,0.05498621612787247,23.0,15.531203269958496,1.6112836599349976,1665.0
-,29-mar-2019 10:48:02.692,-,-,-,-,-,-,1.8509521,6.7687683,5.7482452,0.004447275,0.004447274841368198,20.0,16.082422256469727,1.6161749362945557,1190.0
-,29-mar-2019 10:48:03.692,-,-,-,-,-,-,0.4862671,8.461472,5.274185,0.0786847,0.07868470251560211,10.0,12.941219329833984,1.6221898794174194,1005.0
-,29-mar-2019 10:48:04.692,-,-,-,-,-,-,0.73526,9.670532,1.8600616,0.015567839,0.0155678391456604,4.0,4.084171772003174,1.6237784624099731,909.0
-,29-mar-2019 10:48:05.692,-,-,-,-,-,-,1.3050842,8.945099,2.8512573,0.024052778,0.024052778258919716,0.0,0.0,1.6237784624099731,947.0
-,29-mar-2019 10:48:06.691,-,-,-,-,-,-,0.44076538,9.70166,-0.31866455,0.015999693,0.015999693423509598,0.0,0.0,1.6237784624099731,827.0
-,29-mar-2019 10:48:07.691,-,-,-,-,-,-,-0.23439026,9.074387,2.7770386,-0.013344467,-0.01334446668624878,7.0,5.739126682281494,1.6237784624099731,1093.0
-,29-mar-2019 10:48:08.693,-,-,-,-,-,-,0.7639923,9.593918,2.2048187,0.025839714,0.02583971433341503,8.0,5.336945056915283,1.6254701614379883,922.0
-,29-mar-2019 10:48:09.691,-,-,-,-,-,-,0.44076538,9.625046,2.6501465,0.023807518,0.023807518184185028,3.0,4.697683811187744,1.627645492553711,919.0
-,29-mar-2019 10:48:10.691,-,-,-,-,-,-,0.66822815,9.395203,2.8416748,0.019992523,0.01999252289533615,0.0,2.9253220558166504,1.627645492553711,859.0
-,29-mar-2019 10:48:11.692,-,-,-,-,-,-,0.31626892,9.46463,2.2550964,0.019579712,0.01957971230149269,0.0,0.0,1.627645492553711,735.0
-,29-mar-2019 10:48:12.692,-,-,-,-,-,-,0.7568054,9.292252,2.3771973,0.01288394,0.012883939780294895,0.0,0.0,1.627645492553711,690.0
-,29-mar-2019 10:48:13.695,-,-,-,-,-,-,0.46949768,9.574768,1.9845581,0.017379206,0.01737920567393303,0.0,0.0,1.627645492553711,852.0
-,29-mar-2019 10:48:14.692,-,-,-,-,-,-,0.22769165,9.651382,0.67492676,0.019083831,0.01908383145928383,0.0,0.0,1.627645492553711,1342.0
-,29-mar-2019 10:48:15.692,-,-,-,-,-,-,0.65864563,8.849319,3.4330444,-0.0110990405,-0.011099040508270264,0.0,0.0,1.627645492553711,1152.0
-,29-mar-2019 10:48:16.691,-,-,-,-,-,-,0.19895935,9.397598,2.3221283,0.0172966,0.017296599224209785,0.0,0.0,1.627645492553711,975.0
-,29-mar-2019 10:48:17.691,-,-,-,-,-,-,0.10797119,9.328171,1.6733093,0.01651531,0.01651531085371971,0.0,0.0,1.627645492553711,873.0
-,29-mar-2019 10:48:18.692,-,-,-,-,-,-,0.51737976,9.522095,2.336502,0.017070485,0.017070485278964043,0.0,0.0,1.627645492553711,809.0
-,29-mar-2019 10:48:19.692,-,-,-,-,-,-,0.45513916,9.598709,2.1593323,0.022987306,0.022987306118011475,0.0,0.0,1.627645492553711,892.0
-,29-mar-2019 10:48:20.692,-,-,-,-,-,-,0.55329895,9.665756,1.9151154,0.025032222,0.025032222270965576,0.0,0.0,1.627645492553711,937.0
-,29-mar-2019 10:48:21.692,-,-,-,-,-,-,0.3019104,9.505341,2.178482,0.01741119,0.017411189153790474,0.0,0.0,1.627645492553711,919.0
-,29-mar-2019 10:48:22.693,-,-,-,-,-,-,0.5700531,9.605896,2.063568,0.016505942,0.01650594174861908,0.0,0.0,1.627645492553711,906.0
-,29-mar-2019 10:48:23.691,-,-,-,-,-,-,0.3713379,9.486191,2.0731354,0.016872328,0.016872327774763107,0.0,0.0,1.627645492553711,865.0
-,29-mar-2019 10:48:24.692,-,-,-,-,-,-,0.42640686,9.6418,1.8648376,0.018067367,0.018067367374897003,0.0,0.0,1.627645492553711,826.0
-,29-mar-2019 10:48:25.691,-,-,-,-,-,-,0.6083679,9.495758,2.161728,0.01366806,0.013668060302734375,0.0,0.0,1.627645492553711,835.0
-,29-mar-2019 10:48:26.692,-,-,-,-,-,-,0.42640686,9.646591,1.7978058,0.016823633,0.016823632642626762,0.0,0.0,1.627645492553711,840.0
-,29-mar-2019 10:48:27.691,-,-,-,-,-,-,0.5006256,9.5364685,1.9749756,0.01532105,0.015321049839258194,0.0,0.0,1.627645492553711,862.0
-,29-mar-2019 10:48:28.691,-,-,-,-,-,-,0.5652771,9.581955,2.202423,0.022878587,0.022878587245941162,0.0,0.0,1.627645492553711,865.0
-,29-mar-2019 10:48:29.692,-,-,-,-,-,-,0.4862671,9.498154,2.1042633,0.016022619,0.016022618860006332,0.0,0.0,1.627645492553711,859.0
-,29-mar-2019 10:48:30.692,-,-,-,-,-,-,0.43119812,9.605896,1.8313293,0.017399754,0.017399754375219345,0.0,0.0,1.627645492553711,755.0
-,29-mar-2019 10:48:31.692,-,-,-,-,-,-,0.51020813,9.495758,2.4179077,0.019207299,0.019207298755645752,0.0,0.0,1.627645492553711,863.0
-,29-mar-2019 10:48:32.692,-,-,-,-,-,-,0.32824707,9.40239,1.7475281,0.01885503,0.018855029717087746,0.0,0.0,1.627645492553711,909.0
-,29-mar-2019 10:48:33.692,-,-,-,-,-,-,0.3306427,9.095932,2.5687408,0.015691604,0.0156916044652462,0.0,0.0,1.627645492553711,895.0
-,29-mar-2019 10:48:34.691,-,-,-,-,-,-,0.34020996,9.627441,1.9055481,0.029063808,0.029063807800412178,0.0,0.0,1.627645492553711,911.0
-,29-mar-2019 10:48:35.692,-,-,-,-,-,-,0.53414917,9.46463,2.1018677,0.01676262,0.016762619838118553,0.0,0.0,1.627645492553711,941.0
-,29-mar-2019 10:48:36.692,-,-,-,-,-,-,0.32585144,9.510132,2.1880646,0.016123688,0.016123687848448753,0.0,0.0,1.627645492553711,916.0
-,29-mar-2019 10:48:37.691,-,-,-,-,-,-,0.49583435,9.677719,2.0467987,0.017579952,0.017579952254891396,0.0,0.0,1.627645492553711,886.0
-,29-mar-2019 10:48:38.691,-,-,-,-,-,-,0.33543396,9.634628,1.9294891,0.02120775,0.021207749843597412,0.0,0.0,1.627645492553711,869.0
-,29-mar-2019 10:48:39.692,-,-,-,-,-,-,0.5365448,9.625046,1.7882233,0.01843363,0.01843363046646118,0.0,0.0,1.627645492553711,852.0
-,29-mar-2019 10:48:40.691,-,-,-,-,-,-,0.2731781,9.586746,2.1162415,0.017756864,0.017756864428520203,0.0,0.0,1.627645492553711,856.0
-,29-mar-2019 10:48:41.692,-,-,-,-,-,-,0.4096527,9.4574585,2.1282043,0.016802903,0.01680290326476097,0.0,0.0,1.627645492553711,853.0
-,29-mar-2019 10:48:42.691,-,-,-,-,-,-,0.43359375,9.70166,2.0061035,0.029844344,0.029844343662261963,0.0,0.0,1.627645492553711,861.0
-,29-mar-2019 10:48:43.691,-,-,-,-,-,-,0.41204834,9.687302,1.8552704,0.017335692,0.017335692420601845,0.0,0.0,1.627645492553711,859.0
-,29-mar-2019 10:48:44.693,-,-,-,-,-,-,0.48866272,9.500549,2.068344,0.015380076,0.015380076132714748,0.0,0.0,1.627645492553711,841.0
-,29-mar-2019 10:48:45.692,-,-,-,-,-,-,0.47668457,9.54364,2.2239685,0.016892016,0.01689201593399048,0.0,0.0,1.627645492553711,842.0
-,29-mar-2019 10:48:46.691,-,-,-,-,-,-,0.41921997,9.555618,1.9630127,0.014328122,0.01432812213897705,0.0,0.0,1.627645492553711,853.0
-,29-mar-2019 10:48:47.691,-,-,-,-,-,-,0.4096527,9.548431,1.838501,0.015972229,0.015972228720784187,0.0,0.0,1.627645492553711,845.0
-,29-mar-2019 10:48:48.692,-,-,-,-,-,-,0.52456665,9.766312,1.8600616,0.016322983,0.01632298342883587,0.0,0.0,1.627645492553711,857.0
-,29-mar-2019 10:48:49.692,-,-,-,-,-,-,0.40486145,9.637024,1.936676,0.017968444,0.017968444153666496,0.0,0.0,1.627645492553711,847.0
-,29-mar-2019 10:48:50.691,-,-,-,-,-,-,0.4144287,9.471817,1.9749756,0.014902105,0.014902104623615742,0.0,0.0,1.627645492553711,847.0
-,29-mar-2019 10:48:51.692,-,-,-,-,-,-,0.30430603,9.696869,1.5942993,0.021218836,0.021218836307525635,0.0,0.0,1.627645492553711,824.0
-,29-mar-2019 10:48:52.692,-,-,-,-,-,-,0.07446289,9.309006,2.0707397,0.01632644,0.01632644049823284,0.0,0.0,1.627645492553711,765.0
-,29-mar-2019 10:48:53.692,-,-,-,-,-,-,0.35697937,9.4622345,2.0707397,0.01943582,0.0194358192384243,0.0,0.0,1.627645492553711,882.0
-,29-mar-2019 10:48:54.692,-,-,-,-,-,-,0.58921814,9.598709,1.7187958,0.0192361,0.01923610083758831,0.0,0.0,1.627645492553711,910.0
-,29-mar-2019 10:48:55.691,-,-,-,-,-,-,1.3745117,9.627441,-0.10559082,0.010400474,0.010400474071502686,0.0,0.0,1.627645492553711,1373.0
-,29-mar-2019 10:48:56.691,-,-,-,-,-,-,0.28993225,9.014526,2.4777527,-0.02755034,-0.027550339698791504,5.0,0.0,1.627645492553711,958.0
-,29-mar-2019 10:48:57.692,-,-,-,-,-,-,-1.3093872,7.1015625,2.154541,0.07172087,0.07172086834907532,8.0,6.735591888427734,1.6288191080093384,1068.0
-,29-mar-2019 10:48:58.691,-,-,-,-,-,-,0.3090973,9.680115,1.2543182,0.076704934,0.07670493423938751,7.0,7.938170909881592,1.6322747468948364,896.0
-,29-mar-2019 10:48:59.692,-,-,-,-,-,-,-2.6669006,9.2443695,0.6916809,0.007091141,0.007623202167451382,6.0,2.8595495223999023,1.6334303617477417,1759.0
-,29-mar-2019 10:49:00.692,-,-,-,-,-,-,-2.0970764,8.856506,3.9382172,0.029897392,0.02989739179611206,9.0,7.867109298706055,1.6351304054260254,1243.0
-,29-mar-2019 10:49:01.692,-,-,-,-,-,-,1.4942169,8.423157,3.2032013,-0.049837947,-0.04983794689178467,10.0,9.33817195892334,1.6390727758407593,960.0
-,29-mar-2019 10:49:02.693,-,-,-,-,-,-,2.2076874,9.438293,1.9989166,0.043440416,0.04344041645526886,7.0,10.865351676940918,1.6409428119659424,831.0
-,29-mar-2019 10:49:03.692,-,-,-,-,-,-,-0.3517151,9.191696,2.245514,0.033002395,0.03300239518284798,6.0,3.1826906204223633,1.6423602104187012,1203.0
-,29-mar-2019 10:49:04.692,-,-,-,-,-,-,-0.3564911,10.1254425,2.0348358,0.022882426,0.022882426157593727,7.0,6.0965189933776855,1.645554780960083,929.0
-,29-mar-2019 10:49:05.691,-,-,-,-,-,-,-0.76112366,9.431122,1.352478,-0.0066924095,-0.006692409515380859,7.0,2.7674450874328613,1.6471142768859863,1323.0
-,29-mar-2019 10:49:06.692,-,-,-,-,-,-,-3.0523682,8.885239,-2.9498901,0.022786438,0.022786438465118408,8.0,1.5336613655090332,1.6485017538070679,1388.0
-,29-mar-2019 10:49:07.692,-,-,-,-,-,-,0.6155548,12.632172,-1.4966125,0.118610226,0.11861022561788559,18.0,5.884723663330078,1.651495337486267,2424.0
-,29-mar-2019 10:49:08.692,-,-,-,-,-,-,-0.521698,9.368866,0.20565796,-0.015493945,-0.015493945218622684,28.0,2.689443588256836,1.66110098361969,2025.0
-,29-mar-2019 10:49:09.692,-,-,-,-,-,-,-2.185669,7.985016,7.6109314,0.13001806,0.13001805543899536,29.0,10.301962852478027,1.6676005125045776,2128.0
-,29-mar-2019 10:49:10.692,-,-,-,-,-,-,1.6665955,9.332962,4.855194,-0.0022954212,-0.00229542120359838,25.0,15.729410171508789,1.6736680269241333,1562.0
-,29-mar-2019 10:49:11.691,-,-,-,-,-,-,-1.3333282,10.082336,2.458603,0.08557266,0.08557265996932983,19.0,17.489500045776367,1.682553768157959,1354.0
-,29-mar-2019 10:49:12.691,-,-,-,-,-,-,2.0544586,7.697708,2.0228577,0.06097035,0.06097035109996796,18.0,18.296161651611328,1.686957836151123,1345.0
-,29-mar-2019 10:49:13.692,-,-,-,-,-,-,-1.2974243,11.569138,3.5719147,0.05475777,0.05475777015089989,18.0,16.449960708618164,1.6901378631591797,1229.0
-,29-mar-2019 10:49:14.692,-,-,-,-,-,-,0.74005127,11.473373,-0.2612152,0.043903608,0.04390360787510872,16.0,16.395679473876953,1.6977187395095825,1174.0
-,29-mar-2019 10:49:15.691,-,-,-,-,-,-,-1.4458618,7.716873,1.0149078,0.04756611,0.04756610840559006,17.0,16.154155731201172,1.7006566524505615,1227.0
-,29-mar-2019 10:49:16.691,-,-,-,-,-,-,0.16783142,8.427948,2.5424042,-0.0834797,-0.08347970247268677,17.0,16.666906356811523,1.7044721841812134,1209.0
-,29-mar-2019 10:49:17.692,-,-,-,-,-,-,-0.1386261,10.76947,4.2039795,0.070986204,0.07098620384931564,16.0,16.848068237304688,1.711068034172058,1167.0
-,29-mar-2019 10:49:18.692,-,-,-,-,-,-,3.1629791,8.784683,1.0795441,0.025677295,0.02567729540169239,15.0,17.024911880493164,1.7145253419876099,1123.0
-,29-mar-2019 10:49:19.691,-,-,-,-,-,-,3.5316925,12.098251,-2.502182,0.09573426,0.09573426097631454,16.0,3.7624173164367676,1.7179913520812988,1475.0
-,29-mar-2019 10:49:20.692,-,-,-,-,-,-,6.364029,9.4622345,4.4601593,0.20148963,0.2014896273612976,20.0,14.850542068481445,1.7260016202926636,1435.0
-,29-mar-2019 10:49:21.691,-,-,-,-,-,-,5.652954,9.984177,-0.23965454,0.18882018,0.18882018327713013,19.0,5.344710826873779,1.7301887273788452,1465.0
-,29-mar-2019 10:49:22.691,-,-,-,-,-,-,2.2076874,10.685684,-0.56288147,0.13274783,0.1327478289604187,21.0,3.4365899562835693,1.7338331937789917,1936.0
-,29-mar-2019 10:49:23.692,-,-,-,-,-,-,0.73765564,10.123047,-0.5796356,0.030275742,0.0302757415920496,31.0,3.7109694480895996,1.7455549240112305,2293.0
-,29-mar-2019 10:49:24.691,-,-,-,-,-,-,0.6706085,6.751999,9.533478,0.13437112,0.13437111675739288,31.0,13.05716609954834,1.7513329982757568,2253.0
-,29-mar-2019 10:49:25.692,-,-,-,-,-,-,-0.94306946,10.070374,4.261444,0.045329962,0.04532996192574501,26.0,17.498979568481445,1.7576346397399902,1845.0
-,29-mar-2019 10:49:26.691,-,-,-,-,-,-,0.0026397705,9.222824,4.0387726,0.045337856,0.04533785581588745,13.0,15.229825019836426,1.7655311822891235,1011.0
-,29-mar-2019 10:49:27.691,-,-,-,-,-,-,-0.37565613,9.510132,2.348465,0.01828748,0.018287479877471924,8.0,12.418910026550293,1.767864465713501,924.0
-,29-mar-2019 10:49:28.691,-,-,-,-,-,-,0.3809204,9.78067,1.0915222,0.021915592,0.02191559225320816,0.0,0.0,1.767864465713501,1837.0
-,29-mar-2019 10:49:29.691,-,-,-,-,-,-,-0.77308655,10.228394,-0.27078247,0.045966387,0.045966386795043945,0.0,0.0,1.767864465713501,2251.0
-,29-mar-2019 10:49:30.692,-,-,-,-,-,-,0.12713623,9.550827,1.6733093,0.036645267,0.03664526715874672,7.0,0.0,1.767864465713501,1198.0
-,29-mar-2019 10:49:31.691,-,-,-,-,-,-,0.33543396,10.012909,0.63183594,0.042285383,0.042285382747650146,7.0,2.701993227005005,1.7691556215286255,1076.0
-,29-mar-2019 10:49:32.691,-,-,-,-,-,-,0.522171,9.744751,4.304535,0.10624975,0.10624974966049194,8.0,1.6631085872650146,1.7708284854888916,2419.0
-,29-mar-2019 10:49:33.692,-,-,-,-,-,-,0.19177246,10.288239,-0.21331787,0.032154664,0.032154664397239685,17.0,6.340946674346924,1.7766921520233154,1900.0
-,29-mar-2019 10:49:34.691,-,-,-,-,-,-,0.04093933,10.953827,-0.2731781,0.035744544,0.03574454411864281,20.0,3.936528205871582,1.7807724475860596,1445.0
-,29-mar-2019 10:49:35.692,-,-,-,-,-,-,1.5947723,9.610687,1.1130676,-0.006204307,-0.0062043070793151855,24.0,4.130185604095459,1.7858752012252808,2016.0
-,29-mar-2019 10:49:36.692,-,-,-,-,-,-,-0.7754822,10.163742,1.2471466,0.065818965,0.06581896543502808,32.0,4.600229263305664,1.7978596687316895,2297.0
-,29-mar-2019 10:49:37.691,-,-,-,-,-,-,-0.600708,10.230774,2.264679,0.08889145,0.08889144659042358,34.0,14.717080116271973,1.8053029775619507,2418.0
