GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Litres Per 100 Kilometer(Instant)(l/100km),GPS Altitude(m),Engine RPM(rpm),Trip Distance(km),Acceleration Sensor(Total)(g)
Tue Mar 26 16:57:26 GMT+01:00 2019,26-Mar-2019 16:58:56.365,7.64996885085626,45.03635475800263,9.075259,32.0,287.19338063154083,214.75632,-0.2657564,8.406042,5.044583,0.021193858,18.0,4.263741493225098,287.19338063154083,0.0,2.978904962539673,0.021193858236074448
Tue Mar 26 16:57:27 GMT+01:00 2019,26-Mar-2019 16:58:57.364,7.649895110130438,45.03627093837192,8.385427,32.0,286.61524902375294,212.96365,-0.142455,8.294712,4.938041,0.02312172,14.0,6.3956122398376465,286.61524902375294,0.0,2.9829094409942627,0.023121720179915428
Tue Mar 26 16:57:28 GMT+01:00 2019,26-Mar-2019 16:58:58.364,7.649838171475251,45.036200426677574,7.3456397,48.0,286.3901794663606,212.31552,-0.18315643,8.735245,4.4364557,0.016311198,11.0,8.222929954528809,286.3901794663606,0.0,2.9863712787628174,0.016311198472976685
Tue Mar 26 16:57:29 GMT+01:00 2019,26-Mar-2019 16:58:59.365,7.649804762184696,45.03615456062624,6.3534684,24.0,286.26162963911344,212.93112,-0.29688102,8.78672,4.349067,0.018859029,9.0,10.465547561645508,286.26162963911344,0.0,2.9891490936279297,0.018859028816223145
Tue Mar 26 16:57:30 GMT+01:00 2019,26-Mar-2019 16:59:00.364,7.649832237904909,45.036170412766616,5.3761644,16.0,285.7004114270107,214.15309,-0.2621651,8.998607,4.050989,0.01760613,8.0,12.791224479675293,285.7004114270107,0.0,2.9915809631347656,0.017606129869818687
Tue Mar 26 16:57:31 GMT+01:00 2019,26-Mar-2019 16:59:01.364,7.649830556986361,45.036159848932755,4.416265,16.0,285.6590829059417,215.45535,-0.6739678,8.947132,4.0653543,0.014873798,8.0,14.390127182006836,285.6590829059417,0.0,2.993812084197998,0.014873798005282879
Tue Mar 26 16:57:32 GMT+01:00 2019,26-Mar-2019 16:59:02.365,7.649813452216389,45.03613979753397,3.770885,16.0,285.65045517541506,213.45071,-0.39743748,8.887277,4.050989,0.015857572,8.0,14.390127182006836,285.65045517541506,0.0,2.996027708053589,0.015903949737548828
Tue Mar 26 16:57:33 GMT+01:00 2019,26-Mar-2019 16:59:03.365,7.649788222909296,45.03610710793218,3.075584,16.0,285.60856578453013,206.92911,-0.8738836,8.916007,4.0066967,0.019396722,8.0,14.390127182006836,285.60856578453013,0.0,2.9980344772338867,0.019396722316741943
Tue Mar 26 16:57:34 GMT+01:00 2019,26-Mar-2019 16:59:04.364,7.649773347450102,45.036064467335585,2.6758373,16.0,285.6023762328417,203.83199,0.079008654,8.981848,3.9839516,0.020638287,8.0,14.390127182006836,285.6023762328417,0.0,3.0002589225769043,0.02063828706741333
Tue Mar 26 16:57:35 GMT+01:00 2019,26-Mar-2019 16:59:05.364,7.649755333941078,45.03603518461915,2.325142,16.0,285.60501772173075,203.58022,-0.22984336,8.9363575,4.011485,0.017885376,8.0,14.390127182006836,285.60501772173075,0.0,3.002474546432495,0.017885375767946243
Tue Mar 26 16:57:36 GMT+01:00 2019,26-Mar-2019 16:59:06.365,7.649740894017547,45.03601231274522,2.1855648,16.0,285.61731194731016,206.51251,-0.02633622,8.953117,4.0581717,0.016761318,8.0,14.390127182006836,285.61731194731016,0.0,3.004478931427002,0.01676131784915924
Tue Mar 26 16:57:37 GMT+01:00 2019,26-Mar-2019 16:59:07.364,7.649726657078893,45.03599230069384,2.2077074,16.0,285.6390565793217,208.65266,-0.40102878,8.872911,3.9492357,0.020267308,8.0,14.390127182006836,285.6390565793217,0.0,3.0067033767700195,0.0202673077583313
Tue Mar 26 16:57:38 GMT+01:00 2019,26-Mar-2019 16:59:08.364,7.6497162936993925,45.03597865700114,2.0962048,12.0,285.65635245083996,210.25317,-0.1604115,8.91481,3.9001546,0.011043429,8.0,14.390127182006836,285.65635245083996,0.0,3.008927822113037,0.011043429374694824
Tue Mar 26 16:57:39 GMT+01:00 2019,26-Mar-2019 16:59:09.365,7.649706148846553,45.035965983949446,2.0696049,12.0,285.6360422155612,211.98833,-0.4285621,8.9363575,3.9935284,0.01618617,8.0,14.390127182006836,285.6360422155612,0.0,3.010923385620117,0.016186170279979706
Tue Mar 26 16:57:40 GMT+01:00 2019,26-Mar-2019 16:59:10.365,7.649700463963706,45.035959089269376,2.0681036,12.0,285.5997145111654,212.66196,-0.25617957,8.913613,4.0019083,0.018032124,8.0,14.390127182006836,285.5997145111654,0.0,3.013381242752075,0.018032124266028404
Tue Mar 26 16:57:41 GMT+01:00 2019,26-Mar-2019 16:59:11.364,7.649687731686327,45.03594483045802,2.0173414,12.0,285.5600057745984,214.37752,-0.1388637,8.620323,4.602853,0.018896155,8.0,14.390127182006836,285.5600057745984,0.0,3.015594482421875,0.018896155059337616
Tue Mar 26 16:57:42 GMT+01:00 2019,26-Mar-2019 16:59:12.364,7.649671809180129,45.035928164483295,2.0145319,8.0,285.5257010240965,213.28487,-0.20470424,8.882488,4.167108,0.01935941,6.0,19.18683624267578,285.5257010240965,0.0,3.017348289489746,0.01935940980911255
Tue Mar 26 16:57:43 GMT+01:00 2019,26-Mar-2019 16:59:13.365,7.649656736891869,45.03591196467385,1.8455063,8.0,285.4901369629126,215.70201,-0.32920274,8.833407,4.1958385,0.016432226,4.0,28.780254364013672,285.4901369629126,0.0,3.018817663192749,0.016432225704193115
Tue Mar 26 16:57:44 GMT+01:00 2019,26-Mar-2019 16:59:14.364,7.649642886157939,45.03589814084188,1.6418401,8.0,285.45557544477043,212.98077,-0.32920274,8.586804,4.8003745,0.02005509,4.0,28.780254364013672,285.45557544477043,0.0,3.019929885864258,0.02005508914589882
Tue Mar 26 16:57:45 GMT+01:00 2019,26-Mar-2019 16:59:15.365,7.64963277641618,45.03588693142767,1.4728421,8.0,285.4231775110325,211.35817,-0.2705448,8.702923,4.486734,0.01758731,3.0,38.37367248535156,285.4231775110325,0.0,3.020805835723877,0.017587309703230858
Tue Mar 26 16:57:46 GMT+01:00 2019,26-Mar-2019 16:59:16.365,7.649624660841778,45.03587748475646,1.3387367,6.0,285.3906426154399,211.20847,-0.30286652,8.921992,4.015076,0.011081956,1.0,115.12101745605469,285.3906426154399,0.0,3.02135968208313,0.011081956326961517
Tue Mar 26 16:57:47 GMT+01:00 2019,26-Mar-2019 16:59:17.364,7.649624660841778,45.03587748475646,0.0,6.0,285.38732626611363,211.20847,-0.35673606,9.161413,3.5242648,0.020262182,0.0,-,285.38732626611363,0.0,3.02135968208313,0.020262181758880615
Tue Mar 26 16:57:48 GMT+01:00 2019,26-Mar-2019 16:59:18.365,7.649621583965451,45.03587355538448,0.28343442,6.0,285.3392519353568,212.17455,-0.2896984,9.139865,3.5098996,0.019743957,0.0,-,285.3392519353568,0.0,3.02135968208313,0.01974395662546158
Tue Mar 26 16:57:49 GMT+01:00 2019,26-Mar-2019 16:59:19.365,7.649621583965451,45.03587355538448,0.0,6.0,285.2897997382019,212.17455,-0.45609543,9.460688,2.5318682,0.036001224,2.0,10.050248146057129,285.2897997382019,1120.0,3.02135968208313,0.03600122407078743
Tue Mar 26 16:57:50 GMT+01:00 2019,26-Mar-2019 16:59:20.364,7.649621583965451,45.03587355538448,0.0,6.0,285.2381582178158,212.17455,-0.6488287,10.166978,1.3970166,0.07085522,13.0,75.75537109375,285.2381582178158,1917.0,3.0250840187072754,0.07085522264242172
Tue Mar 26 16:57:51 GMT+01:00 2019,26-Mar-2019 16:59:21.364,7.649607121849626,45.03585701406578,0.8710004,6.0,285.18520327573134,212.08847,-0.24181437,10.314221,2.018312,0.09062296,21.0,71.71519470214844,285.18520327573134,3008.0,3.029806137084961,0.09062296152114868
Tue Mar 26 16:57:52 GMT+01:00 2019,26-Mar-2019 16:59:22.365,7.649575023190429,45.035822492106476,3.036054,6.0,284.6213183258225,215.46265,-0.077811554,9.121908,3.9228995,0.031229794,25.0,31.464670181274414,284.6213183258225,2126.0,3.0362014770507812,0.03653627634048462
Tue Mar 26 16:57:53 GMT+01:00 2019,26-Mar-2019 16:59:23.365,7.6495244051458045,45.03577226701927,4.9867444,8.0,284.12145425379254,218.73277,-0.4237737,8.829816,4.092888,0.014714504,25.0,24.105974197387695,284.12145425379254,2000.0,3.0424444675445557,0.014714503660798073
Tue Mar 26 16:57:54 GMT+01:00 2019,26-Mar-2019 16:59:24.364,7.6494583005447625,45.03571430677984,6.5821357,8.0,283.72352716240323,217.98895,-0.46088383,9.211691,3.0178912,0.019896703,25.0,4.224758625030518,283.72352716240323,90.0,3.049388885498047,0.019896702840924263
Tue Mar 26 16:57:55 GMT+01:00 2019,26-Mar-2019 16:59:25.364,7.649394226359604,45.035656327874705,7.082334,8.0,283.428978982977,219.85725,-0.06344634,9.352949,2.8107927,0.021565871,28.0,4.224758625030518,283.428978982977,0.0,3.0567574501037598,0.021565871313214302
Tue Mar 26 16:57:56 GMT+01:00 2019,26-Mar-2019 16:59:26.365,7.649327185719191,45.035599547363155,7.7062945,8.0,283.1316813914475,222.43791,-0.82001406,9.445126,2.6180596,0.021599352,28.0,25.765180587768555,283.1316813914475,0.0,3.0567574501037598,0.02159935235977173
Tue Mar 26 16:57:57 GMT+01:00 2019,26-Mar-2019 16:59:27.365,7.649253430780407,45.03554246891545,8.193296,8.0,282.8569235387821,222.48726,-0.19871874,9.552865,2.895787,0.032228786,34.0,16.800573348999023,282.8569235387821,1797.0,3.068020820617676,0.03222878649830818
Tue Mar 26 16:57:58 GMT+01:00 2019,26-Mar-2019 16:59:28.364,7.649177715732465,45.03548372383352,8.5568075,8.0,282.5657203015117,224.77094,-0.17956513,8.993818,3.3554738,0.0063224067,39.0,17.326719284057617,282.5657203015117,2122.0,3.0780279636383057,0.0063224066980183125
Tue Mar 26 16:57:59 GMT+01:00 2019,26-Mar-2019 16:59:29.364,7.649094012909197,45.035424001628726,8.956722,8.0,282.320219073163,225.49757,0.09935937,9.17099,3.0753522,0.032235794,40.0,18.0264892578125,282.320219073163,2253.0,3.0879249572753906,0.03223579376935959
Tue Mar 26 16:58:00 GMT+01:00 2019,26-Mar-2019 16:59:30.365,7.64900452900449,45.035361875621476,9.570679,8.0,282.1096694122673,226.73723,-0.6428431,9.356541,3.527856,0.040424287,43.0,16.156888961791992,282.1096694122673,2409.0,3.0994527339935303,0.04042428731918335
Tue Mar 26 16:58:01 GMT+01:00 2019,26-Mar-2019 16:59:31.365,7.6489048651342655,45.03529558367727,10.291926,12.0,281.9319522585733,226.59259,-1.0199299,9.3661175,3.0107086,0.027240813,48.0,10.709670066833496,281.9319522585733,1753.0,3.1235406398773193,0.0272408127784729
Tue Mar 26 16:58:02 GMT+01:00 2019,26-Mar-2019 16:59:32.364,7.648788705577156,45.03521769956982,11.111079,12.0,281.76752678991016,226.71207,-0.015562311,10.103531,3.0083144,0.05400563,53.0,11.66437816619873,281.76752678991016,1877.0,3.137568473815918,0.05400563031435013
Tue Mar 26 16:58:03 GMT+01:00 2019,26-Mar-2019 16:59:33.365,7.648663970808353,45.03513396838481,11.99619,24.0,281.597213177946,224.60046,-0.39863458,8.250419,2.6204538,-0.023615139,56.0,11.246623039245605,281.597213177946,1997.0,3.1526620388031006,-0.023615138605237007
Tue Mar 26 16:58:04 GMT+01:00 2019,26-Mar-2019 16:59:34.365,7.648519092099574,45.03503066422081,12.720378,16.0,281.4376175243498,223.57314,0.320823,9.994595,4.355053,0.027940426,58.0,11.133585929870605,281.4376175243498,2064.0,3.1669437885284424,0.027940426021814346
Tue Mar 26 16:58:05 GMT+01:00 2019,26-Mar-2019 16:59:35.364,7.64838115964735,45.034929146496665,13.223751,8.0,281.2862980065808,225.2354,0.5363012,8.441956,4.4687777,-0.005788207,57.0,7.996089935302734,281.2862980065808,1499.0,3.182931900024414,-0.005788207054138184
Tue Mar 26 16:58:06 GMT+01:00 2019,26-Mar-2019 16:59:36.364,7.648236269241909,45.034827790017545,13.7253065,8.0,281.13600014539765,225.70651,-0.4201824,7.77517,4.313154,-6.9258496E-4,56.0,7.148979663848877,281.13600014539765,1513.0,3.1986262798309326,-6.925849593244493E-4
Tue Mar 26 16:58:07 GMT+01:00 2019,26-Mar-2019 16:59:37.365,7.648106439687443,45.034737729431995,14.02635,12.0,280.9864818145644,223.42482,-0.4345476,9.165004,4.2999864,0.009043951,55.0,6.989490509033203,280.9864818145644,1487.0,3.2124857902526855,0.009043950587511063
Tue Mar 26 16:58:08 GMT+01:00 2019,26-Mar-2019 16:59:38.364,7.6479784874783405,45.03464175861606,14.302226,12.0,280.8506594358981,222.8553,-0.108936176,8.200141,4.404134,-0.020317607,54.0,6.737819194793701,280.8506594358981,1456.0,3.227609634399414,-0.02031760662794113
Tue Mar 26 16:58:09 GMT+01:00 2019,26-Mar-2019 16:59:39.364,7.6478521852770625,45.03454498223509,14.348566,12.0,280.7294564775608,222.64944,-0.2885013,8.86932,4.8745947,0.051080406,52.0,1.6919608116149902,280.7294564775608,1475.0,3.2422728538513184,0.051080405712127686
Tue Mar 26 16:58:10 GMT+01:00 2019,26-Mar-2019 16:59:40.365,7.647732380441488,45.03445237658193,14.1721525,12.0,280.59031831120967,220.4415,-0.37469256,8.634688,4.7919946,0.026378214,49.0,2.298203468322754,280.59031831120967,1490.0,3.2549259662628174,0.026378214359283447
Tue Mar 26 16:58:11 GMT+01:00 2019,26-Mar-2019 16:59:41.364,7.64761898942343,45.03435789370976,13.955396,8.0,280.4561931196367,221.71692,-0.45370123,8.930372,4.9667716,7.867813E-7,47.0,2.409075975418091,280.4561931196367,1503.0,3.268272638320923,7.867812996664725E-7
Tue Mar 26 16:58:12 GMT+01:00 2019,26-Mar-2019 16:59:42.364,7.647502942622883,45.034265599586426,13.689274,8.0,280.3276366299257,217.80255,-0.11492168,8.671799,4.606444,0.0146722635,45.0,2.7915194034576416,280.3276366299257,0.0,3.2809994220733643,0.014672263525426388
Tue Mar 26 16:58:13 GMT+01:00 2019,26-Mar-2019 16:59:43.365,7.647399109658037,45.03417045360919,13.602032,16.0,280.19416684217083,217.84721,-0.8678981,8.767567,5.079299,0.03226008,42.0,2.9155869483947754,280.19416684217083,0.0,3.291898488998413,0.03226007893681526
Tue Mar 26 16:58:14 GMT+01:00 2019,26-Mar-2019 16:59:44.365,7.647296858754417,45.03407676415927,13.364745,12.0,280.0668227212883,215.70561,-0.50996494,8.355764,5.327099,0.0304721,39.0,3.123843193054199,280.0668227212883,0.0,3.303126096725464,0.030472099781036377
Tue Mar 26 16:58:15 GMT+01:00 2019,26-Mar-2019 16:59:45.364,7.647208379570771,45.03398888046871,12.845366,12.0,279.9474476812296,214.61037,-0.14604631,8.567651,4.4843397,0.031978406,34.0,3.364138603210449,279.9474476812296,0.0,3.313265085220337,0.03197840601205826
Tue Mar 26 16:58:16 GMT+01:00 2019,26-Mar-2019 16:59:46.364,7.647129790167281,45.033907516346574,12.206176,12.0,279.84958716607684,214.19374,-0.18674773,8.678981,4.525041,0.017757462,32.0,3.8588650226593018,279.84958716607684,0.0,3.321524143218994,0.017757462337613106
Tue Mar 26 16:58:17 GMT+01:00 2019,26-Mar-2019 16:59:47.365,7.6470563395321545,45.03383011912907,11.565035,16.0,279.7685293799942,213.95187,0.12210429,8.039729,4.8135424,0.005386889,30.0,4.100044250488281,279.7685293799942,0.0,3.3301353454589844,0.0053868889808654785
Tue Mar 26 16:58:18 GMT+01:00 2019,26-Mar-2019 16:59:48.365,7.647009792684391,45.03377535369573,11.029501,16.0,279.589812605405,214.65907,-0.3842694,8.428787,5.007473,0.019159973,27.0,4.373380184173584,279.589812605405,0.0,3.3380203247070312,0.019159972667694092
Tue Mar 26 16:58:19 GMT+01:00 2019,26-Mar-2019 16:59:49.364,7.646953828930402,45.03371561102064,10.441413,12.0,279.3816924554705,212.54668,-0.50517654,8.257602,5.258864,0.018286526,23.0,4.859311580657959,279.3816924554705,0.0,3.3442773818969727,0.018286526203155518
Tue Mar 26 16:58:20 GMT+01:00 2019,26-Mar-2019 16:59:50.365,7.646905742807739,45.033659499346925,9.803967,12.0,279.16997629374197,212.31946,-0.37110126,8.024167,5.8622026,0.035493083,19.0,5.704409122467041,279.16997629374197,0.0,3.3501107692718506,0.03549308329820633
Tue Mar 26 16:58:21 GMT+01:00 2019,26-Mar-2019 16:59:51.365,7.6468481535336466,45.0335936044746,8.943754,16.0,278.9631067695588,207.55687,-0.34237084,8.414422,5.368997,0.029008718,13.0,6.905337333679199,278.9631067695588,0.0,3.3545329570770264,0.029008718207478523
Tue Mar 26 16:58:22 GMT+01:00 2019,26-Mar-2019 16:59:52.365,7.646809051258333,45.03353905422856,7.7070136,48.0,278.7955548070655,207.53673,-0.41180268,8.445546,5.0613422,0.020580838,8.0,10.092415809631348,278.7955548070655,0.0,3.3571667671203613,0.0205808375030756
Tue Mar 26 16:58:23 GMT+01:00 2019,26-Mar-2019 16:59:53.364,7.646777189242037,45.03349420347698,6.521481,24.0,278.6681745675456,207.4988,-0.47046062,8.440758,4.936844,0.016940653,4.0,16.400177001953125,278.6681745675456,0.0,3.3588335514068604,0.016940653324127197
Tue Mar 26 16:58:24 GMT+01:00 2019,26-Mar-2019 16:59:54.364,7.64677775076104,45.03349018750098,4.922427,16.0,278.6583907492551,206.50403,-0.5722142,8.816648,4.06296,0.013976528,2.0,65.6007080078125,278.6583907492551,0.0,3.3596627712249756,0.01397652830928564
Tue Mar 26 16:58:25 GMT+01:00 2019,26-Mar-2019 16:59:55.365,7.64681058444291,45.03353049813614,3.5382533,12.0,278.64429710521915,207.92929,-0.5470751,8.90643,4.048595,0.016718434,0.0,-,278.64429710521915,0.0,3.3596627712249756,0.016718434169888496
Tue Mar 26 16:58:26 GMT+01:00 2019,26-Mar-2019 16:59:56.365,7.64681058444291,45.03353049813614,0.0,24.0,278.6148397911267,210.52386,-0.5243302,8.918402,4.0258503,0.01749011,0.0,-,278.6148397911267,0.0,3.3596627712249756,0.01749010942876339
Tue Mar 26 16:58:27 GMT+01:00 2019,26-Mar-2019 16:59:57.364,7.64681058444291,45.03353049813614,0.0,24.0,278.56741607140475,211.39459,-0.5398925,8.908825,4.056975,0.018384576,0.0,-,278.56741607140475,0.0,3.3596627712249756,0.018384575843811035
Tue Mar 26 16:58:28 GMT+01:00 2019,26-Mar-2019 16:59:58.365,7.64681058444291,45.03353049813614,0.0,24.0,278.50220028149033,209.16113,-0.545878,8.9124155,4.0462008,0.018297136,0.0,-,278.50220028149033,0.0,3.3596627712249756,0.018297135829925537
Tue Mar 26 16:58:29 GMT+01:00 2019,26-Mar-2019 16:59:59.365,7.64681058444291,45.03353049813614,0.0,24.0,278.42934812846295,207.88411,-0.5602432,8.905233,4.072537,0.017552527,0.0,-,278.42934812846295,0.0,3.3596627712249756,0.01755252666771412
Tue Mar 26 16:58:30 GMT+01:00 2019,26-Mar-2019 17:00:00.364,7.64681058444291,45.03353049813614,0.0,16.0,278.35106331161586,207.88411,-0.5398925,8.911219,4.0761285,0.016751332,0.0,-,278.35106331161586,0.0,3.3596627712249756,0.016751332208514214
Tue Mar 26 16:58:31 GMT+01:00 2019,26-Mar-2019 17:00:01.364,7.64681058444291,45.03353049813614,0.0,16.0,278.34278422090523,207.88411,-0.5482722,8.941146,4.0617633,0.018916206,0.0,-,278.34278422090523,0.0,3.3596627712249756,0.018916206434369087
Tue Mar 26 16:58:32 GMT+01:00 2019,26-Mar-2019 17:00:02.365,7.64681058444291,45.03353049813614,0.0,8.0,278.3339380700718,207.88411,-0.5470751,8.896853,4.060566,0.017468095,0.0,-,278.3339380700718,0.0,3.3596627712249756,0.01746809482574463
Tue Mar 26 16:58:33 GMT+01:00 2019,26-Mar-2019 17:00:03.365,7.64681058444291,45.03353049813614,0.0,8.0,278.3244195757187,207.88411,-0.5327099,8.895657,4.0773253,0.017704498,0.0,-,278.3244195757187,0.0,3.3596627712249756,0.017704498022794724
Tue Mar 26 16:58:34 GMT+01:00 2019,26-Mar-2019 17:00:04.364,7.64681058444291,45.03353049813614,0.0,8.0,278.31447686465333,207.88411,-0.5482722,8.902839,4.0402155,0.01677503,0.0,-,278.31447686465333,0.0,3.3596627712249756,0.01677503064274788
Tue Mar 26 16:58:35 GMT+01:00 2019,26-Mar-2019 17:00:05.365,7.64681058444291,45.03353049813614,0.0,8.0,278.2052810833577,207.88411,-0.5327099,8.924387,4.0653543,0.017463492,0.0,-,278.2052810833577,0.0,3.3596627712249756,0.01746349222958088
Tue Mar 26 16:58:36 GMT+01:00 2019,26-Mar-2019 17:00:06.365,7.64681058444291,45.03353049813614,0.0,8.0,278.1939859019325,207.88411,-0.5530606,8.890868,4.048595,0.016442716,0.0,-,278.1939859019325,0.0,3.3596627712249756,0.016442716121673584
Tue Mar 26 16:58:37 GMT+01:00 2019,26-Mar-2019 17:00:07.365,7.64681058444291,45.03353049813614,0.0,8.0,278.1821030857439,207.88411,-0.5542577,8.874108,4.045004,0.015796185,0.0,-,278.1821030857439,0.0,3.3596627712249756,0.015796184539794922
Tue Mar 26 16:58:38 GMT+01:00 2019,26-Mar-2019 17:00:08.364,7.64681058444291,45.03353049813614,0.0,8.0,278.1697465223873,207.88411,-0.5518635,8.91481,4.080917,0.01751254,0.0,-,278.1697465223873,0.0,3.3596627712249756,0.01751253940165043
Tue Mar 26 16:58:39 GMT+01:00 2019,26-Mar-2019 17:00:09.364,7.64681058444291,45.03353049813614,0.0,8.0,278.1571624617453,207.88411,-0.5542577,8.899248,4.047398,0.017413042,0.0,-,278.1571624617453,0.0,3.3596627712249756,0.01741304248571396
Tue Mar 26 16:58:40 GMT+01:00 2019,26-Mar-2019 17:00:10.365,7.64681058444291,45.03353049813614,0.0,8.0,278.1442786379787,207.88411,-0.5518635,8.913613,4.0653543,0.017480701,0.0,-,278.1442786379787,0.0,3.3596627712249756,0.01722799800336361
Tue Mar 26 16:58:41 GMT+01:00 2019,26-Mar-2019 17:00:11.364,7.64681058444291,45.03353049813614,0.0,8.0,278.1309510697907,207.88411,-0.58418524,8.918402,4.0557775,0.019479811,0.0,-,278.1309510697907,0.0,3.3596627712249756,0.019479811191558838
Tue Mar 26 16:58:42 GMT+01:00 2019,26-Mar-2019 17:00:12.364,7.64681058444291,45.03353049813614,0.0,8.0,278.1171479148755,207.88411,-0.5327099,8.887277,4.0880995,0.017766893,0.0,-,278.1171479148755,0.0,3.3596627712249756,0.017766892910003662
Tue Mar 26 16:58:43 GMT+01:00 2019,26-Mar-2019 17:00:13.365,7.64681058444291,45.03353049813614,0.0,8.0,278.1027031456414,207.88411,-0.5530606,8.887277,4.050989,0.016899599,0.0,-,278.1027031456414,0.0,3.3596627712249756,0.01695256121456623
