GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Acceleration Sensor(Total)(g),Engine RPM(rpm),Kilometers Per Litre(Instant)(kpl),GPS Satellites,Trip Distance(km)
Wed Mar 27 21:51:40 GMT+01:00 2019,27-mar-2019 21:51:38.492,7.405888333333333,45.11635166666667,7.061989,7.5,359.1,300.33,0.392,0.383,9.634,0.0026468039,28.0,0.002646803855895996,1728.25,2.8576440811157227,10.0,5.4576616287231445
Wed Mar 27 21:51:41 GMT+01:00 2019,27-mar-2019 21:51:39.493,7.405798333333333,45.116375,7.949885,7.5,358.8,292.36,0.45,0.392,10.879,0.12963778,29.0,0.12963777780532837,1811.75,3.844458818435669,10.0,5.4656476974487305
Wed Mar 27 21:51:42 GMT+01:00 2019,27-mar-2019 21:51:40.491,7.405701666666666,45.11638500000001,8.163494,7.5,358.1,287.24,0.373,0.699,9.241,-0.035546184,30.0,-0.035546183586120605,1899.0,3.848374366760254,12.0,5.473931789398193
Wed Mar 27 21:51:43 GMT+01:00 2019,27-mar-2019 21:51:41.492,7.405598333333334,45.11639333333333,8.9160185,7.5,357.7,282.67,0.89,0.507,9.423,-0.014791429,32.0,-0.014791429042816162,1966.5,3.917593240737915,12.0,5.482261657714844
Wed Mar 27 21:51:44 GMT+01:00 2019,27-mar-2019 21:51:42.494,7.4054883333333335,45.11640166666666,9.063229,7.5,357.5,281.73,1.886,0.354,10.496,0.10666293,32.0,0.10666292905807495,1944.5,2.1407876014709473,12.0,5.490981101989746
Wed Mar 27 21:51:45 GMT+01:00 2019,27-mar-2019 21:51:43.492,7.405378333333334,45.116405,9.036464,7.5,357.3,280.92,1.857,0.459,10.228,0.07968706,30.0,0.07968705892562866,1854.25,1.9428597688674927,10.0,5.500087261199951
Wed Mar 27 21:51:46 GMT+01:00 2019,27-mar-2019 21:51:44.491,7.405279999999999,45.116405,8.171215,7.5,357.0,280.87,2.557,0.354,9.778,0.04988724,26.0,0.049887239933013916,1275.75,2.3067784309387207,10.0,5.507661819458008
Wed Mar 27 21:51:47 GMT+01:00 2019,27-mar-2019 21:51:45.496,7.405183333333334,45.116421666666675,7.7208333,7.5,356.3,283.49,2.873,-0.392,9.213,0.0035594106,21.0,0.003559410572052002,743.0,5.405463218688965,10.0,5.5140252113342285
Wed Mar 27 21:51:48 GMT+01:00 2019,27-mar-2019 21:51:46.492,7.405118333333333,45.11644166666667,5.6228256,7.5,355.8,288.74,2.767,0.153,9.366,0.014655113,15.0,0.014655113220214844,799.5,5.982931613922119,11.0,5.518784523010254
Wed Mar 27 21:51:49 GMT+01:00 2019,27-mar-2019 21:51:47.492,7.405076666666668,45.116460000000004,4.402419,7.5,355.4,291.63,2.576,-0.43,8.81,-0.044308007,8.0,-0.04430800676345825,792.75,3.401346445083618,10.0,5.522019863128662
Wed Mar 27 21:51:50 GMT+01:00 2019,27-mar-2019 21:51:48.495,7.405051666666666,45.116460000000004,2.2498507,7.5,355.1,286.8,0.861,0.134,9.682,0.0099410415,6.0,0.009941041469573975,780.75,2.0343451499938965,10.0,5.52354097366333
Wed Mar 27 21:51:51 GMT+01:00 2019,27-mar-2019 21:51:49.491,7.405031666666668,45.116454999999995,1.8843981,7.5,354.9,281.23,0.861,-0.172,9.787,0.02066201,7.0,0.020662009716033936,946.5,1.4824581146240234,11.0,5.525469779968262
Wed Mar 27 21:51:52 GMT+01:00 2019,27-mar-2019 21:51:50.493,7.404995,45.116466666666675,1.9121931,7.5,354.3,254.22,-0.21,-0.871,8.552,-0.104465365,10.0,-0.10446536540985107,1253.0,1.5158970355987549,11.0,5.527844429016113
Wed Mar 27 21:51:53 GMT+01:00 2019,27-mar-2019 21:51:51.492,7.404953333333333,45.11648,2.2333798,7.5,353.8,226.19,1.321,-2.25,10.994,0.1394046,15.0,0.13940459489822388,1748.25,1.2317800521850586,10.0,5.531208038330078
Wed Mar 27 21:51:54 GMT+01:00 2019,27-mar-2019 21:51:52.492,7.404929999999999,45.116453333333325,3.023993,7.5,353.5,207.74,-0.268,-0.383,8.82,-0.080655694,16.0,-0.08065569400787354,1033.75,2.063105821609497,11.0,5.535654067993164
Wed Mar 27 21:51:55 GMT+01:00 2019,27-mar-2019 21:51:53.492,7.404929999999999,45.116431666666664,3.3477533,7.5,354.0,195.67,-1.58,0.708,12.22,0.2771085,23.0,0.27710849046707153,1436.5,1.5345638990402222,12.0,5.540674686431885
Wed Mar 27 21:51:56 GMT+01:00 2019,27-mar-2019 21:51:54.492,7.404918333333334,45.11637,5.1914883,7.5,353.8,187.66,-0.287,0.124,10.87,0.1275112,31.0,0.12751120328903198,1904.0,1.4746525287628174,14.0,5.548038959503174
Wed Mar 27 21:51:57 GMT+01:00 2019,27-mar-2019 21:51:55.492,7.404903333333334,45.116286666666674,6.6677117,7.5,354.0,186.78,0.967,0.162,9.337,-0.023982882,34.0,-0.023982882499694824,1666.75,2.115293264389038,15.0,5.557278633117676
Wed Mar 27 21:51:58 GMT+01:00 2019,27-mar-2019 21:51:56.492,7.40489,45.1162,7.5890646,7.5,353.9,185.02,0.249,0.201,10.783,0.11866838,36.0,0.11866837739944458,1414.75,2.4836859703063965,15.0,5.566183567047119
Wed Mar 27 21:51:59 GMT+01:00 2019,27-mar-2019 21:51:57.492,7.404871666666666,45.1161,8.659172,7.4,354.0,188.19,3.016,-0.172,10.429,0.12580019,37.0,0.12580019235610962,1430.75,3.3791451454162598,15.0,5.576233386993408
Wed Mar 27 21:51:59 GMT+01:00 2019,27-mar-2019 21:51:58.491,7.404871666666666,45.1161,8.659172,7.4,354.0,188.19,3.955,-0.804,9.194,0.042529047,28.0,0.04252904653549194,1059.5,3.6053380966186523,15.0,5.58503532409668
Wed Mar 27 21:51:59 GMT+01:00 2019,27-mar-2019 21:51:59.492,7.404871666666666,45.1161,8.659172,7.4,354.0,188.19,3.955,-0.804,9.194,0.042529047,23.0,0.04252904653549194,913.75,5.324235916137695,15.0,5.592553615570068
Wed Mar 27 21:52:02 GMT+01:00 2019,27-mar-2019 21:52:00.492,7.4048300000000005,45.115856666666666,6.657932,7.4,353.7,190.81,0.996,-0.009,8.475,-0.111139655,22.0,-0.11113965511322021,902.75,6.500677108764648,13.0,5.597805976867676
Wed Mar 27 21:52:03 GMT+01:00 2019,27-mar-2019 21:52:01.492,7.404816666666666,45.115791666666674,6.628078,7.4,353.5,190.16,-0.986,0.057,9.222,-0.03556311,24.0,-0.035563111305236816,947.5,3.5961408615112305,13.0,5.604691982269287
Wed Mar 27 21:52:04 GMT+01:00 2019,27-mar-2019 21:52:02.493,7.404815,45.11572833333333,6.6249895,7.4,353.3,184.45,0.517,-0.785,10.218,0.06498796,27.0,0.06498795747756958,1057.5,3.637481212615967,13.0,5.611346244812012
Wed Mar 27 21:52:05 GMT+01:00 2019,27-mar-2019 21:52:03.498,7.4048050000000005,45.11565,7.2833195,7.4,352.4,179.43,0.411,-1.12,10.889,0.1356321,30.0,0.13563209772109985,1171.75,3.8339946269989014,14.0,5.619460105895996
Wed Mar 27 21:52:06 GMT+01:00 2019,27-mar-2019 21:52:04.491,7.404828333333334,45.11557666666666,7.947311,7.4,350.9,172.25,-0.277,-0.181,9.079,-0.05490136,32.0,-0.0549013614654541,1272.0,3.8845701217651367,14.0,5.628202438354492
Wed Mar 27 21:52:07 GMT+01:00 2019,27-mar-2019 21:52:05.492,7.404848333333333,45.11549333333334,8.901607,7.4,349.7,170.9,0.402,1.177,8.964,-0.058484852,35.0,-0.05848485231399536,1365.25,4.017063617706299,14.0,5.636853218078613
Wed Mar 27 21:52:08 GMT+01:00 2019,27-mar-2019 21:52:06.492,7.404866666666667,45.11539500000001,9.770972,7.4,348.5,173.55,0.201,0.737,10.247,0.06644493,37.0,0.06644493341445923,1450.5,4.286163330078125,13.0,5.646484851837158
Wed Mar 27 21:52:09 GMT+01:00 2019,27-mar-2019 21:52:07.492,7.404873333333334,45.11528833333333,10.590924,7.4,347.3,178.49,1.494,0.536,9.452,-0.0040028095,39.0,-0.004002809524536133,1460.5,4.958715915679932,13.0,5.657721042633057
Wed Mar 27 21:52:10 GMT+01:00 2019,27-mar-2019 21:52:08.492,7.404873333333334,45.115179999999995,10.196648,7.5,346.8,180.65,1.934,-0.756,9.107,-0.028835297,37.0,-0.028835296630859375,1439.5,3.348963975906372,14.0,5.667540550231934
Wed Mar 27 21:52:11 GMT+01:00 2019,27-mar-2019 21:52:09.492,7.40489,45.11507666666667,9.927447,7.5,345.5,182.66,5.085,-1.647,10.285,0.20054835,32.0,0.20054835081100464,1237.25,3.503730058670044,13.0,5.677418231964111
Wed Mar 27 21:52:12 GMT+01:00 2019,27-mar-2019 21:52:10.492,7.404884999999999,45.114990000000006,8.527918,7.5,345.3,180.69,0.948,0.258,10.19,0.06255275,23.0,0.06255275011062622,871.0,4.80034065246582,13.0,5.684659481048584
Wed Mar 27 21:52:13 GMT+01:00 2019,27-mar-2019 21:52:11.492,7.404894999999999,45.11492,7.2076554,7.5,345.1,178.7,-0.488,-0.536,7.709,-0.1917029,20.0,-0.19170290231704712,794.75,6.553758144378662,14.0,5.690648555755615
Wed Mar 27 21:52:14 GMT+01:00 2019,27-mar-2019 21:52:12.491,7.404898333333334,45.11486333333334,6.3789525,7.5,345.5,178.21,0.881,1.637,9.902,0.04601282,23.0,0.046012818813323975,908.75,3.6085128784179688,14.0,5.696807384490967
Wed Mar 27 21:52:15 GMT+01:00 2019,27-mar-2019 21:52:13.492,7.4049,45.11480333333334,6.675947,7.5,345.9,179.41,0.478,-0.229,9.682,0.007429838,25.0,0.007429838180541992,1003.0,3.3190126419067383,14.0,5.70340633392334
Wed Mar 27 21:52:16 GMT+01:00 2019,27-mar-2019 21:52:14.496,7.404911666666667,45.11474,7.5164886,7.4,346.1,177.95,0.66,-0.498,12.182,0.26365095,29.0,0.26365095376968384,1154.75,2.845092535018921,14.0,5.710377216339111
Wed Mar 27 21:52:17 GMT+01:00 2019,27-mar-2019 21:52:15.492,7.4049249999999995,45.114663333333326,8.758513,7.4,346.7,177.64,-0.162,0.162,9.625,4.195571E-4,33.0,4.195570945739746E-4,1297.75,2.6187472343444824,14.0,5.718952178955078
Wed Mar 27 21:52:18 GMT+01:00 2019,27-mar-2019 21:52:16.492,7.404935,45.114573333333325,9.415298,7.4,347.1,176.7,0.651,-0.105,12.383,0.28307182,36.0,0.2830718159675598,1421.75,4.47944450378418,14.0,5.728501319885254
Wed Mar 27 21:52:19 GMT+01:00 2019,27-mar-2019 21:52:17.493,7.404941666666668,45.114489999999996,9.953698,7.4,347.5,175.3,1.915,1.589,10.056,0.07499474,37.0,0.07499474287033081,1441.5,5.785096168518066,14.0,5.739203929901123
Wed Mar 27 21:52:20 GMT+01:00 2019,27-mar-2019 21:52:18.492,7.404941666666668,45.11439666666667,10.364962,7.4,347.9,181.05,1.082,2.978,10.448,0.1319328,38.0,0.13193279504776,1508.0,3.1787030696868896,14.0,5.749091148376465
Wed Mar 27 21:52:21 GMT+01:00 2019,27-mar-2019 21:52:19.492,7.404943333333334,45.1143,11.353743,7.5,348.3,190.37,0.967,2.231,8.82,-0.04837668,42.0,-0.04837667942047119,1629.0,2.6327641010284424,13.0,5.760287284851074
Wed Mar 27 21:52:22 GMT+01:00 2019,27-mar-2019 21:52:20.493,7.404878333333333,45.11418333333333,12.251933,7.5,348.1,200.32,0.996,1.714,10.17,0.075208366,46.0,0.07520836591720581,1779.0,2.7996530532836914,14.0,5.772403717041016
Wed Mar 27 21:52:23 GMT+01:00 2019,27-mar-2019 21:52:21.492,7.404773333333333,45.11405833333333,13.69264,7.5,348.2,207.87,0.143,1.953,9.874,0.045126975,49.0,0.04512697458267212,1911.0,3.03471040725708,14.0,5.7852678298950195
Wed Mar 27 21:52:24 GMT+01:00 2019,27-mar-2019 21:52:22.492,7.404655000000001,45.113951666666665,14.595464,7.5,347.4,215.16,0.871,1.532,10.046,0.058694184,51.0,0.05869418382644653,2002.25,4.146980285644531,14.0,5.799145221710205
Wed Mar 27 21:52:25 GMT+01:00 2019,27-mar-2019 21:52:23.492,7.404523333333333,45.113854999999994,15.302691,7.5,347.1,219.92,0.411,0.823,10.18,0.060944974,52.0,0.060944974422454834,2031.0,4.940350532531738,14.0,5.8135199546813965
Wed Mar 27 21:52:26 GMT+01:00 2019,27-mar-2019 21:52:24.491,7.404394999999999,45.113763333333324,14.957828,7.6,348.6,218.56,1.446,0.737,10.18,0.06982201,53.0,0.06982201337814331,2050.75,4.493904113769531,13.0,5.828385353088379
Wed Mar 27 21:52:27 GMT+01:00 2019,27-mar-2019 21:52:25.492,7.40428,45.113673333333324,14.988196,7.6,348.8,219.15,0.191,0.172,10.036,0.04237312,53.0,0.04237312078475952,2061.75,5.225884437561035,12.0,5.841855525970459
Wed Mar 27 21:52:28 GMT+01:00 2019,27-mar-2019 21:52:26.495,7.404143333333334,45.113538333333324,15.415416,7.6,347.7,216.99,0.143,0.45,7.91,-0.17324466,53.0,-0.1732446551322937,2052.75,5.499366283416748,12.0,5.856385707855225
Wed Mar 27 21:52:29 GMT+01:00 2019,27-mar-2019 21:52:27.492,7.404013333333334,45.113413333333334,15.216218,7.6,346.8,216.06,0.373,0.517,9.73,0.01297158,53.0,0.012971580028533936,2059.75,4.750025749206543,13.0,5.8714399337768555
Wed Mar 27 21:52:30 GMT+01:00 2019,27-mar-2019 21:52:28.491,7.403893333333333,45.11328666666667,15.538434,7.6,345.6,216.27,0.402,0.009,9.768,0.015561879,54.0,0.015561878681182861,2089.5,4.936668395996094,13.0,5.886125564575195
Wed Mar 27 21:52:31 GMT+01:00 2019,27-mar-2019 21:52:29.492,7.403814999999999,45.11315666666666,15.526596,7.5,343.8,215.15,1.177,0.785,10.506,0.09961456,54.0,0.09961456060409546,2102.5,5.803397178649902,14.0,5.900525093078613
Wed Mar 27 21:52:32 GMT+01:00 2019,27-mar-2019 21:52:30.492,7.4037,45.113055,15.257396,7.5,342.1,215.76,0.699,0.469,9.098,-0.049618065,54.0,-0.04961806535720825,2112.25,6.197754859924316,14.0,5.915314197540283
Wed Mar 27 21:52:33 GMT+01:00 2019,27-mar-2019 21:52:31.492,7.403601666666666,45.11295166666667,15.291368,7.5,341.9,215.49,1.81,0.526,9.864,0.04269761,54.0,0.04269760847091675,2069.75,3.289280652999878,13.0,5.930059432983398
Wed Mar 27 21:52:34 GMT+01:00 2019,27-mar-2019 21:52:32.494,7.4034933333333335,45.11286166666667,15.07364,7.5,342.7,216.41,1.752,0.086,9.337,-0.012565732,52.0,-0.0125657320022583,1996.25,3.0106241703033447,11.0,5.944798469543457
Wed Mar 27 21:52:35 GMT+01:00 2019,27-mar-2019 21:52:33.492,7.403386666666667,45.11277,14.567154,7.4,343.6,215.93,3.524,0.067,9.759,0.076695025,49.0,0.0766950249671936,1900.0,3.0140936374664307,11.0,5.959653377532959
Wed Mar 27 21:52:36 GMT+01:00 2019,27-mar-2019 21:52:34.493,7.403283333333333,45.112675,13.624698,7.4,344.1,216.86,1.082,0.22,8.925,-0.064278424,44.0,-0.06427842378616333,1294.75,3.7954773902893066,11.0,5.971404552459717
Wed Mar 27 21:52:37 GMT+01:00 2019,27-mar-2019 21:52:35.491,7.40318,45.11259,12.634887,7.4,344.2,218.35,2.212,-0.124,8.916,-0.044493258,40.0,-0.044493257999420166,848.25,10.087350845336914,11.0,5.983240127563477
Wed Mar 27 21:52:38 GMT+01:00 2019,27-mar-2019 21:52:36.492,7.403061666666668,45.11250499999999,10.997555,7.5,344.0,218.05,2.317,-0.325,8.945,-0.0510439,34.0,-0.05104390159249306,1932.75,2.655740976333618,12.0,5.992983818054199
Wed Mar 27 21:52:39 GMT+01:00 2019,27-mar-2019 21:52:37.494,7.402953333333333,45.11242166666666,8.997344,7.5,345.2,219.4,2.777,-0.086,9.356,0.013883591,27.0,0.013883590698242188,1678.75,1.8933172225952148,12.0,6.00167179107666
Wed Mar 27 21:52:40 GMT+01:00 2019,27-mar-2019 21:52:38.492,7.4028816666666675,45.11236833333334,7.642081,7.5,346.2,223.04,2.327,1.848,9.27,0.011316538,22.0,0.011316537857055664,1344.25,2.1025593280792236,12.0,6.008689880371094
Wed Mar 27 21:52:41 GMT+01:00 2019,27-mar-2019 21:52:39.491,7.402831666666667,45.11232833333334,6.76345,7.5,347.3,224.23,2.183,2.308,9.27,0.017903924,19.0,0.017903923988342285,1166.75,2.289198160171509,13.0,6.013890266418457
Wed Mar 27 21:52:42 GMT+01:00 2019,27-mar-2019 21:52:40.492,7.402778333333333,45.11232,5.375244,7.5,348.0,246.84,1.771,2.432,9.519,0.03664595,19.0,0.03664594888687134,1190.5,2.962261438369751,12.0,6.018895149230957
Wed Mar 27 21:52:43 GMT+01:00 2019,27-mar-2019 21:52:41.493,7.402723333333333,45.11232,4.983026,7.5,348.2,255.73,0.996,2.509,9.567,0.03230816,22.0,0.03230816125869751,1366.25,2.5463736057281494,12.0,6.024476528167725
Wed Mar 27 21:52:43 GMT+01:00 2019,27-mar-2019 21:52:42.492,7.402723333333333,45.11232,4.983026,7.5,348.2,255.73,0.565,2.059,10.458,0.05516611,26.0,0.05516611039638519,1605.25,2.4103190898895264,12.0,6.030527114868164
Wed Mar 27 21:52:45 GMT+01:00 2019,27-mar-2019 21:52:43.492,7.402623333333334,45.11242000000001,5.936806,7.5,348.9,313.12,0.421,0.689,10.908,0.13396877,29.0,0.1339687705039978,1877.25,2.265190839767456,12.0,6.037663459777832
Wed Mar 27 21:52:46 GMT+01:00 2019,27-mar-2019 21:52:44.492,7.402569999999999,45.1125,7.888633,7.5,349.1,326.21,1.101,0.478,9.615,0.006729722,32.0,0.006729722023010254,1878.25,1.9315730333328247,12.0,6.046847820281982
Wed Mar 27 21:52:47 GMT+01:00 2019,27-mar-2019 21:52:45.491,7.402516666666666,45.112575,8.730204,7.5,349.5,327.31,-0.842,0.335,10.774,0.12114495,33.0,0.12114495038986206,1300.75,2.8592276573181152,12.0,6.056518077850342
Wed Mar 27 21:52:48 GMT+01:00 2019,27-mar-2019 21:52:46.492,7.402456666666666,45.112655,9.349929,7.5,349.9,332.58,0.421,0.996,11.205,0.16650802,36.0,0.1665080189704895,1411.75,2.6380019187927246,12.0,6.065570831298828
Wed Mar 27 21:52:49 GMT+01:00 2019,27-mar-2019 21:52:47.492,7.402394999999999,45.11273833333333,10.052525,7.5,350.4,331.35,0.047,0.488,10.525,0.093048036,39.0,0.09304803609848022,1547.75,2.702242851257324,11.0,6.075546741485596
Wed Mar 27 21:52:50 GMT+01:00 2019,27-mar-2019 21:52:48.492,7.402333333333333,45.112835,10.195618,7.5,349.9,328.29,-0.344,0.584,12.201,0.26464838,43.0,0.2646483778953552,1670.75,3.041001558303833,12.0,6.08770227432251
Wed Mar 27 21:52:51 GMT+01:00 2019,27-mar-2019 21:52:49.492,7.402270000000001,45.11292666666667,11.938467,7.6,350.0,330.31,1.091,1.321,9.653,0.018374383,45.0,0.018374383449554443,1749.25,4.363173007965088,12.0,6.100010395050049
Wed Mar 27 21:52:52 GMT+01:00 2019,27-mar-2019 21:52:50.497,7.4022016666666675,45.113031666666664,12.503118,7.6,350.1,332.02,0.277,0.124,8.686,-0.095036745,46.0,-0.09503674507141113,1785.0,4.482369422912598,12.0,6.1119232177734375
Wed Mar 27 21:52:53 GMT+01:00 2019,27-mar-2019 21:52:51.491,7.402126666666667,45.11314833333333,13.362189,7.6,349.8,332.81,1.101,-0.191,9.883,0.032860577,47.0,0.03286057710647583,1821.5,4.647673606872559,12.0,6.12509298324585
Wed Mar 27 21:52:54 GMT+01:00 2019,27-mar-2019 21:52:52.492,7.402050000000001,45.113276666666664,14.084344,7.6,349.5,334.27,1.695,0.153,10.17,0.070112884,47.0,0.07011288404464722,1771.0,6.1649627685546875,12.0,6.138592720031738
Wed Mar 27 21:52:55 GMT+01:00 2019,27-mar-2019 21:52:53.492,7.40197,45.11340499999999,13.188212,7.6,349.3,332.57,1.063,0.622,9.596,0.0052092075,44.0,0.005209207534790039,1717.5,3.160738706588745,13.0,6.150315284729004
Wed Mar 27 21:52:56 GMT+01:00 2019,27-mar-2019 21:52:54.492,7.401893333333334,45.11351333333334,11.972954,7.6,349.8,330.53,2.068,-0.938,11.406,0.2045092,42.0,0.2045091986656189,1626.0,3.173713207244873,13.0,6.161859512329102
Wed Mar 27 21:52:57 GMT+01:00 2019,27-mar-2019 21:52:55.493,7.401831666666667,45.113618333333335,11.46029,7.5,350.3,331.0,1.197,0.325,8.772,-0.07791579,38.0,-0.07791578769683838,1461.5,3.2924437522888184,14.0,6.173076152801514
Wed Mar 27 21:52:58 GMT+01:00 2019,27-mar-2019 21:52:56.492,7.4017599999999995,45.11371666666667,10.176059,7.6,349.8,333.43,2.394,-0.928,9.117,-0.015490651,31.0,-0.01549065113067627,822.5,5.3448028564453125,14.0,6.182999610900879
Wed Mar 27 21:52:59 GMT+01:00 2019,27-mar-2019 21:52:57.492,7.401703333333334,45.11379333333333,7.898927,7.6,350.5,330.15,1.216,-1.513,9.874,0.04478854,24.0,0.04478853940963745,789.75,7.644779682159424,14.0,6.190643310546875
Wed Mar 27 21:53:00 GMT+01:00 2019,27-mar-2019 21:52:58.496,7.401661666666667,45.113839999999996,6.4602785,7.5,350.6,323.03,0.747,-1.676,9.5,0.0052983165,20.0,0.005298316478729248,929.5,6.553758144378662,14.0,6.196732044219971
Wed Mar 27 21:53:01 GMT+01:00 2019,27-mar-2019 21:52:59.491,7.4016166666666665,45.11387166666667,5.4328933,7.5,350.9,315.28,0.928,-1.79,9.308,-0.010167003,16.0,-0.01016700267791748,1004.0,2.256654977798462,14.0,6.2016801834106445
Wed Mar 27 21:53:02 GMT+01:00 2019,27-mar-2019 21:53:00.492,7.401561666666667,45.113888333333335,5.16112,7.5,351.3,297.34,-1.245,-1.513,8.619,-0.07998967,17.0,-0.07998967170715332,1073.5,2.0840189456939697,14.0,6.205912113189697
Wed Mar 27 21:53:03 GMT+01:00 2019,27-mar-2019 21:53:01.492,7.401493333333334,45.11389333333333,5.3098745,7.5,351.5,276.92,-1.225,-0.833,8.887,-0.062588036,21.0,-0.06258803606033325,1344.25,1.6924911737442017,15.0,6.210879325866699
Wed Mar 27 21:53:04 GMT+01:00 2019,27-mar-2019 21:53:02.491,7.401411666666666,45.11386833333333,6.1787257,7.5,352.1,256.49,0.191,0.21,10.237,0.06292814,26.0,0.06292814016342163,1601.25,2.1323206424713135,15.0,6.217534065246582
Wed Mar 27 21:53:05 GMT+01:00 2019,27-mar-2019 21:53:03.491,7.401331666666666,45.113825,6.9271317,7.5,352.2,244.18,-0.162,0.727,9.098,-0.050476372,29.0,-0.05047637224197388,1812.75,2.7343082427978516,15.0,6.22514533996582
Wed Mar 27 21:53:06 GMT+01:00 2019,27-mar-2019 21:53:04.492,7.401245,45.11378,7.5236945,7.4,352.3,237.99,-0.028,0.114,10.621,0.10173684,33.0,0.10173684358596802,2041.75,3.3467164039611816,14.0,6.233486175537109
Wed Mar 27 21:53:07 GMT+01:00 2019,27-mar-2019 21:53:05.492,7.401155,45.113726666666665,8.782705,7.4,352.2,234.51,1.388,-0.21,10.209,0.11235011,35.0,0.11235011368989944,1808.75,2.1784985065460205,13.0,6.24308967590332
Wed Mar 27 21:53:08 GMT+01:00 2019,27-mar-2019 21:53:06.492,7.401053333333334,45.11367166666667,9.741632,7.4,352.3,235.98,0.651,1.043,10.046,0.050697863,36.0,0.05069786310195923,1400.0,4.635434627532959,13.0,6.252019882202148
Wed Mar 27 21:53:09 GMT+01:00 2019,27-mar-2019 21:53:07.492,7.400948333333334,45.113614999999996,10.129219,7.4,352.6,233.93,0.354,0.114,9.759,0.014523268,36.0,0.01452326774597168,1404.75,6.719167232513428,14.0,6.2624592781066895
Wed Mar 27 21:53:10 GMT+01:00 2019,27-mar-2019 21:53:08.492,7.400833333333333,45.11354500000001,10.290841,7.5,353.5,231.5,-0.421,0.028,9.625,0.0010839105,37.0,0.0010839104652404785,1454.5,4.656816005706787,14.0,6.2728118896484375
Wed Mar 27 21:53:11 GMT+01:00 2019,27-mar-2019 21:53:09.491,7.4007249999999996,45.113479999999996,11.43301,7.5,352.8,226.68,0.689,0.105,9.51,-0.008981228,38.0,-0.00898122787475586,1502.0,4.619074821472168,12.0,6.2829766273498535
Wed Mar 27 21:53:12 GMT+01:00 2019,27-mar-2019 21:53:10.492,7.400625000000001,45.113389999999995,10.69181,7.6,353.2,226.23,1.187,0.306,10.103,0.056420147,37.0,0.05642014741897583,1444.5,3.34233021736145,13.0,6.293285846710205
Wed Mar 27 21:53:13 GMT+01:00 2019,27-mar-2019 21:53:11.492,7.400533333333334,45.11331499999999,10.249663,7.6,352.7,223.11,2.202,0.239,10.285,0.091456234,35.0,0.09145623445510864,815.5,6.367473125457764,13.0,6.302910327911377
Wed Mar 27 21:53:14 GMT+01:00 2019,27-mar-2019 21:53:12.492,7.400424999999999,45.11323833333333,9.365371,7.6,353.0,223.55,2.815,0.354,9.337,0.013754308,29.0,0.013754308223724365,1112.25,5.708332538604736,14.0,6.312283992767334
Wed Mar 27 21:53:15 GMT+01:00 2019,27-mar-2019 21:53:13.492,7.400351666666667,45.113168333333334,8.08886,7.5,352.9,224.41,2.949,1.292,8.925,-0.013827205,23.0,-0.013827204704284668,1425.75,2.0949554443359375,14.0,6.319401741027832
Wed Mar 27 21:53:16 GMT+01:00 2019,27-mar-2019 21:53:14.491,7.400268333333334,45.113121666666665,7.1587567,7.5,352.9,227.78,2.767,1.695,9.96,0.08681363,19.0,0.08681362867355347,1211.25,2.17339825630188,13.0,6.32510232925415
Wed Mar 27 21:53:17 GMT+01:00 2019,27-mar-2019 21:53:15.491,7.400199999999999,45.11310666666667,5.9218793,7.5,352.7,232.21,2.566,2.844,10.199,0.12956053,18.0,0.12956053018569946,1110.25,2.819204092025757,13.0,6.3302412033081055
Wed Mar 27 21:53:18 GMT+01:00 2019,27-mar-2019 21:53:16.492,7.400135000000001,45.11310333333333,5.612531,7.5,351.9,243.18,-0.277,2.298,8.14,-0.11834043,22.0,-0.11834043264389038,1366.25,1.768546462059021,13.0,6.335673809051514
Wed Mar 27 21:53:19 GMT+01:00 2019,27-mar-2019 21:53:17.492,7.400065000000001,45.113118333333325,5.4040685,7.5,351.4,268.42,-0.488,1.254,11.569,0.20625705,27.0,0.20625704526901245,1718.5,1.3683503866195679,13.0,6.342238903045654
Wed Mar 27 21:53:20 GMT+01:00 2019,27-mar-2019 21:53:18.491,7.399991666666667,45.11315833333333,5.7973166,7.5,350.5,273.57,0.363,-0.277,10.745,0.1152994,33.0,0.11529940366744995,2047.75,1.9867985248565674,12.0,6.3507537841796875
Wed Mar 27 21:53:21 GMT+01:00 2019,27-mar-2019 21:53:19.497,7.399903333333333,45.11320333333333,6.4088063,7.5,350.1,282.82,1.714,-0.105,8.906,-0.05642903,33.0,-0.05642902851104736,2066.75,1.8510538339614868,12.0,6.359477519989014
Wed Mar 27 21:53:22 GMT+01:00 2019,27-mar-2019 21:53:20.492,7.399768333333332,45.113278333333334,9.036464,7.5,350.5,300.11,1.034,-0.459,10.075,0.052467525,30.0,0.052467525005340576,1885.0,1.8294143676757812,12.0,6.368510723114014
Wed Mar 27 21:53:23 GMT+01:00 2019,27-mar-2019 21:53:21.493,7.399688333333334,45.11333833333333,8.292689,7.4,351.2,299.15,2.097,-0.517,8.782,-0.059115887,28.0,-0.05911588668823242,1728.25,1.9105595350265503,12.0,6.376685619354248
